Reaction ID	Standard reaction Gibbs energy (kJ/mol)	Uncertainty corresponding to 95% confidence interval (kJ/mol)	Standard transformed reaction Gibbs energy (kJ/mol)	Minimum transformed reaction Gibbs energy (kJ/mol)	Maximum transformed reaction Gibbs energy (kJ/mol)
BILDGLCURte	16.68	1496499.58	9.12	-54.36	14.86
BILDGLCURtr	0.00	1493154.71	0.00	-17.81	17.81
BILGLCURt	0.00	1304892.20	2.83	-32.79	38.46
BILGLCURte	16.68	1308718.32	9.13	-54.35	14.87
BILGLCURtr	0.00	1304892.20	0.00	-17.81	17.81
BILIRED	-70.74	1539619.02	-70.39	-109.42	-42.09
BILIRUBt2	0.00	1340768.38	2.83	-32.79	38.46
BILIRUBtr	0.00	1340768.38	0.00	-17.81	17.81
BIOCYTtn	0.00	709745.54	0.00	-17.81	17.81
BMTer_U	12.22	140573.68	437.61	418.02	457.21
BPNT2	-510.85	184380.14	-511.59	-547.22	-506.85
BTND1	-64.91	655479.86	-64.44	-111.94	-58.50
BTND1n	-64.91	655479.86	-64.44	-111.94	-58.50
BTNDe	-64.91	655479.86	-64.61	-112.11	-58.67
BTNDm	-64.91	655479.86	-64.86	-112.37	-58.93
BTNPL	-361.69	517851.84	-362.71	-410.21	-332.55
BTNPLm	-361.69	517851.84	-362.48	-398.10	-326.85
BTNt2	0.00	546208.16	-0.00	-17.81	17.81
BTNt2m	0.00	546208.16	0.00	-17.81	17.82
BTNt3i	16.68	555286.73	14.68	-85.56	16.12
BTNt4i	0.00	546208.16	5.79	-12.03	23.60
BTNtn	0.00	527582.56	0.00	-17.81	17.81
BUP2	-69.66	458164.03	-68.28	-134.51	-80.43
BUTt2m	0.00	141421.36	0.01	-17.80	17.82
BVITEt	0.00	794994.33	0.00	-17.81	17.81
BZt	0.00	8.01	2.89	-14.92	20.71
BZtr	0.00	8.01	0.00	-17.81	17.81
C14STRr	-1.35	1188759.98	-0.98	-36.61	34.65
C160CPT1	4.46	1237011.43	4.61	-28.26	28.76
C160CPT2	-4.46	1237011.43	-4.45	-37.65	17.27
C160CRNt	0.00	553451.22	0.00	-17.81	17.82
C161CPT1	-3.00	1259132.36	84.14	51.27	108.29
C161CPT12	-19.17	1256810.74	-19.04	-51.90	5.11
C161CPT2	3.00	1259132.36	-93.48	-126.68	-71.76
C161CPT22	19.17	1256810.74	19.18	-14.01	40.90
C161CRN2t	0.00	629425.95	0.00	-17.81	17.82
C161CRNt	0.00	553451.22	9.50	-8.31	27.32
C180CPT1	3.09	1242090.38	3.24	-29.62	27.40
C180CPT2	-3.09	1242090.38	-3.09	-36.28	18.63
C180CRNt	0.00	575752.33	0.00	-17.81	17.82
C181CPT1	4.46	1281589.91	4.61	-28.26	28.76
C181CPT2	-4.46	1281589.91	-4.45	-37.65	17.27
C181CRNt	0.00	648401.91	0.00	-17.81	17.82
C204CPT1	25.11	1465804.86	25.25	-7.61	49.40
C204CPT2	-25.11	1465804.86	-25.10	-58.30	-3.38
C204CRNt	0.00	917371.79	0.00	-17.81	17.82
C226COAtx	0.00	1780697.83	-4.99	-22.81	12.82
C226CPT1	-17.63	2119630.71	-17.48	-50.35	6.67
C226CPT2	17.63	2119630.71	17.64	-15.56	39.36
C226CRNt	0.00	2069924.31	0.00	-17.81	17.82
C3STDH1Pr	-60.88	1152758.64	-61.24	-126.56	-37.49
C3STDH1r	8.43	1069758.13	8.06	-57.26	31.81
C3STKR2r	-37.55	1120244.82	-37.18	-72.81	-1.56
C4STMO1r	-1280.63	2591472.16	-1279.54	-1315.17	-1119.22
C4STMO2Pr	-392.47	1136736.58	-392.84	-446.28	-339.40
C4STMO2r	-323.16	1052473.29	-323.54	-376.98	-270.10
CAATPS	16.68	173205.08	23.66	-39.82	29.40
CAROtr	0.00	1789306.71	-0.00	-17.81	17.81
CARVEOLte	0.00	587916.64	-0.00	-17.81	17.81
CAT2p	-307.71	4.71	-307.71	-313.65	-260.21
CAt7r	0.00	447213.60	-3.04	-131.14	1.87
CATm	-190.43	8.72	-190.43	-196.37	-142.93
CATp	-190.43	8.72	-190.43	-196.37	-142.93
CBL2OR	-555.68	697384.01	-555.31	-594.26	-502.39
CBL2tm	0.00	0.00	0.00	-17.81	17.82
CBPPer	-83.24	350964.99	-81.29	-146.60	-57.54
CBPSam	92.13	391377.59	86.26	40.01	128.13
CBPter	0.00	475765.53	0.00	-51.54	27.78
CBR2	-21.51	1006083.49	-21.15	-60.18	7.15
CDIPTr	-531.09	417620.05	-530.05	-565.68	-494.43
CDPDAGtm	0.00	0.00	29.91	12.10	47.72
CDS	566.75	476796.13	567.90	546.06	602.82
CDSm	566.75	476796.13	570.58	534.96	606.21
CEPTC	406.39	3047849.61	-2291.19	-2326.82	-2255.56
CEPTE	-132.37	3065531.55	-2829.94	-2865.57	-2794.32
CERK	875.02	100000.00	871.31	825.65	890.13
CERT1gt	0.00	0.00	-0.00	-17.81	17.81
CERT1rt	0.00	0.00	0.00	-17.81	17.81
CERT2gt	0.00	0.00	-0.00	-17.81	17.81
CERT2rt	0.00	0.00	0.00	-17.81	17.81
CGLYt3_2_	0.00	528048.99	-5.76	-23.57	12.06
CH25H	-461.92	1160417.50	-461.56	-485.31	-396.24
CHAT	-9.80	1246263.84	-9.85	-42.71	14.30
CHATn	-9.80	1246263.84	-9.85	-45.48	25.77
CHLP	-7.23	573833.20	-8.89	-44.52	-4.14
CHLPCTD	-37.70	877905.66	-36.45	-58.29	-1.53
CHLtm	0.00	573833.20	-14.95	-32.77	2.86
CHOLATEt	0.00	845960.59	0.06	-35.57	35.69
CHOLATEt2	0.00	891991.77	-3.12	-94.46	6.09
CHOLATEt3	16.68	851850.53	11.90	-51.58	17.64
CHOLD2m	710.63	1191239.48	710.63	675.00	746.26
CHOLK	23.92	582481.36	23.68	-21.98	42.49
CHOLPtg	0.00	573833.20	-1.10	-18.91	16.72
CHOLPtl	0.00	573833.20	-6.13	-23.94	11.69
CHOLt4	0.00	591002.99	-5.90	-60.48	7.61
CHOLtg	0.00	573833.20	0.00	-17.81	17.81
CHOLtn	0.00	573833.20	0.00	-17.81	17.81
CHOLtr	0.00	573833.20	0.00	-17.81	17.81
CHOLtu	0.00	573833.20	-2.89	-20.71	14.92
CHSTEROLSULT	-445.13	864703.22	-445.87	-481.49	-410.24
CHSTEROLt1	0.00	799244.94	0.00	-17.81	17.82
CHSTEROLt2	0.00	799244.94	0.00	-17.81	17.81
CHSTEROLt3	0.00	799244.94	0.00	-17.81	17.81
CHSTEROLtg	16.68	805476.55	14.79	-48.68	20.54
CHTNASE	-45.43	1492631.95	-45.52	-122.71	-51.46
CHTNASEe	-45.43	1492631.95	-45.49	-122.68	-51.42
CITMCOAHm	-30.12	1129194.37	-30.12	-47.94	-12.31
CITMCOALm	3.19	1116098.58	3.19	-44.31	9.13
CITRtm	0.00	518556.23	0.21	-17.60	18.03
CITt4_2	0.00	282842.71	2.66	-88.68	11.87
CITtam	0.00	2.75	14.97	-20.66	50.60
CITtbm	0.00	2.55	-0.10	-35.73	35.52
CK	397.51	586867.99	396.76	373.64	417.70
CKc	397.51	586867.99	396.70	351.04	415.52
CLFORtex	0.00	141421.36	-2.89	-56.33	50.55
CLHCO3tex2	0.00	282842.71	2.96	-50.48	56.40
CLI2tex	0.00	316227.77	-2.89	-56.33	50.55
CLOHtex2	0.00	282842.71	5.79	-29.84	41.42
CLOXAtex2	0.00	282842.71	0.00	-53.44	53.44
CLPNDCOAtx	0.00	1519981.27	-5.00	-22.81	12.81
CLPNDCPT1	5.31	1874486.19	5.47	-27.39	29.62
CLPNDCPT2	-5.31	1874486.19	-5.30	-38.50	16.41
CLPNDCRNt	0.00	1785176.92	0.00	-17.81	17.82
CLPNDt	0.00	863630.77	2.89	-14.92	20.70
CLS_hs	-1469.81	387585.92	-1470.99	-1506.62	-1435.37
CMPACNAtg	0.00	1016943.24	1.22	-34.40	36.85
CMPACNAtn	0.00	868175.01	0.00	-17.81	17.81
CMPSAS	-127.76	864759.67	-127.44	-149.28	-92.52
CMPSASn	-127.76	864759.67	-127.44	-163.07	-91.82
CO2ter	0.00	4.36	0.00	-17.81	17.81
CO2tg	0.00	4.36	0.00	-17.81	17.81
CO2tm	0.00	4.36	0.00	-17.81	17.81
CO2tp	0.00	4.36	0.00	-17.81	17.81
COAtg	0.00	1106295.18	-1.54	-7.87	13.51
COAtl	0.00	1106295.18	-14.96	-21.30	0.09
COAtm	0.00	1106295.18	60.02	67.59	72.64
COAtn	0.00	1106295.18	0.00	-6.34	15.05
COAtp	0.00	1106295.18	-4.91	-11.25	10.14
COAtr	0.00	1106295.18	0.00	-6.34	15.05
COKECBESr	107.61	525886.99	106.90	59.40	112.84
COQ3m	-31.95	2996255.85	-32.65	-68.27	2.98
COQ5m	13.94	3008599.30	13.23	-22.40	48.86
COQ6m	-333.21	2952325.13	-333.14	-339.07	-285.63
COQ7m	-353.03	3072305.59	-352.37	-385.76	-280.07
CORE2GTg	114.97	915418.60	114.29	73.59	138.91
CORE3GTg	114.97	915418.60	114.29	73.59	138.91
CORE4GTg	114.97	915418.60	114.29	73.59	138.91
CORE5GTg	194.00	892731.38	193.32	152.62	217.94
CORE6GTg	114.97	915418.60	114.29	73.59	138.91
CORE7GTg	194.00	892731.38	193.32	152.62	217.94
CORE8GTg	626.28	629129.92	625.16	584.46	649.78
COt	0.00	282842.71	0.00	-17.81	17.81
COUCOAFm	-119.77	1221018.47	-116.66	-169.51	-91.66
COUMARINte	0.00	509638.27	-0.00	-17.81	17.81
CREATt4_2_r	0.00	585187.64	-6.01	-97.35	3.20
CREATtmdiffir	0.00	512293.45	0.00	-17.81	17.81
CRMPte	0.00	0.00	-5.79	-23.60	12.02
CRNCAR3tp	0.00	801769.86	-0.00	-35.63	35.63
CRNCARtp	0.00	817626.40	1.19	-34.44	36.81
CRNt	0.00	553451.22	-0.00	-17.81	17.81
CRNtHa	0.00	571233.98	-2.89	-20.71	14.92
CRNtim	0.00	553451.22	-0.00	-17.82	17.81
CRNtuNa	0.00	571233.98	-3.00	-57.58	10.51
CRNtx	0.00	726670.90	-11.87	-29.68	5.94
CRTNsyn	-444.80	566060.38	-445.88	-481.51	-441.13
CRTSLt	0.00	737471.19	-0.00	-17.81	17.81
CRTSLtm	0.00	737471.19	0.00	-17.81	17.81
CRTSLtr	0.00	737471.19	0.00	-17.81	17.81
CRTSTRNt	0.00	745696.27	-0.00	-17.81	17.81
CRTSTRNtm	0.00	745696.27	0.00	-17.81	17.81
CRVNCtr	0.00	1024078.20	2.89	-14.92	20.70
CSAPASEly	237.45	0.94	237.45	189.95	243.39
CSBPASEly	237.45	0.94	237.45	189.95	243.39
CSCPASEly	237.45	0.94	237.45	189.95	243.39
CSDPASEly	237.45	0.94	237.45	189.95	243.39
CSEPASEly	237.45	0.94	237.45	189.95	243.39
CSm	4.92	1110805.57	4.13	-17.59	37.33
CSNAT2m	-25.40	1283916.12	-25.39	-58.59	-3.67
CSNAT2x	-2.94	1358876.90	-2.69	-38.32	32.94
CSNAT3x	25.40	1283916.12	25.63	-10.00	61.26
CSNATer	105.71	1248256.98	149.14	113.52	184.77
CSNATm	-105.71	1248256.98	-153.90	-187.10	-132.19
CSNATp	105.71	1248256.98	147.93	112.30	183.55
CSNATr	105.71	1248256.98	149.14	116.28	173.29
CSNt	0.00	466015.76	-0.10	-17.91	17.72
CSPG_At	0.00	0.00	-14.47	-32.28	3.34
CSPG_Atly	0.00	0.00	5.30	-12.51	23.12
CSPG_Bt	0.00	0.00	-17.36	-35.18	0.45
CSPG_Btly	0.00	0.00	6.36	-11.45	24.18
CSPG_Ct	0.00	0.00	-14.47	-32.28	3.34
CSPG_Ctly	0.00	0.00	5.30	-12.51	23.12
CSPG_Dt	0.00	0.00	-20.26	-38.07	-2.45
CSPG_Dtly	0.00	0.00	7.43	-10.39	25.24
CSPG_Et	0.00	0.00	-23.15	-40.97	-5.34
CSPG_Etly	0.00	0.00	8.49	-9.33	26.30
CTPtn	0.00	659294.40	0.00	-17.81	17.81
CYANt	0.00	282842.71	0.00	-17.81	17.82
CYANtm	0.00	282842.71	-0.03	-17.84	17.79
CYSALANaEx	0.00	510615.26	-2.98	-75.37	28.34
CYSASNNaEx	0.00	602891.63	-2.98	-75.37	28.34
CYSGLNNaEx	0.00	607953.32	-2.98	-75.37	28.34
CYSGLTH	-0.00	1422139.44	0.10	-53.34	53.54
CYSGLUexR	0.00	591275.94	0.02	-35.60	35.65
CYSGLYexR	0.00	451420.87	-0.01	-35.64	35.61
CYSO	-269.09	427520.80	-270.57	-276.51	-223.07
CYSSERNaEx	0.00	455101.77	-3.01	-75.40	28.31
CYSt4	0.00	340167.85	-2.97	-57.54	10.54
CYSTA	69.26	338660.44	69.29	33.66	104.91
CYStec	0.00	309377.06	0.04	-17.78	17.85
CYSTGLUex	0.00	678293.65	-2.83	-38.46	32.80
CYSTHRNaEx	0.00	455101.77	-3.01	-75.40	28.32
CYSTSERex	0.00	688665.47	0.03	-35.60	35.66
CYTD	107.84	464635.12	106.89	70.35	106.62
CYTDK1	-15.10	516993.76	-16.17	-61.84	2.64
CYTDK2m	-15.10	516993.76	-15.89	-39.02	5.04
CYTDn	107.84	464635.12	106.89	59.39	112.83
CYTDt	0.00	483858.86	-0.04	-17.85	17.77
CYTDt4	0.00	504102.57	-3.04	-57.62	10.47
CYTDtl	0.00	483858.86	2.84	-14.97	20.66
CYTDtm	0.00	483858.86	0.09	-17.72	17.90
CYTDtn	0.00	483858.86	0.00	-17.81	17.81
CYTK10	624.23	932277.89	622.83	587.20	658.45
CYTK10n	624.23	932277.89	622.83	587.20	658.45
CYTK11	624.23	956355.19	622.86	587.23	658.48
CYTK11n	624.23	956355.19	622.86	587.23	658.48
CYTK12	624.23	1165446.02	622.83	587.20	658.45
CYTK12n	624.23	1165446.02	622.83	587.20	658.45
CYTK13	647.33	674897.63	645.93	610.30	681.56
CYTK13n	647.33	674897.63	645.93	610.30	681.56
CYTK14	624.23	882635.50	622.85	587.22	658.47
CYTK14n	624.23	882635.50	622.85	587.22	658.47
CYTK1m	647.33	596684.22	642.23	619.10	663.16
CYTK1n	647.33	596684.22	645.90	610.27	681.53
CYTK2n	647.33	633644.41	645.93	610.30	681.56
CYTK3	624.23	905034.54	622.80	587.17	658.43
CYTK3n	624.23	913591.26	622.86	587.23	658.48
CYTK4	624.23	929817.56	622.83	587.20	658.45
CYTK4n	624.23	929817.56	622.83	587.20	658.45
CYTK5	624.23	913591.26	622.86	587.23	658.48
CYTK5n	624.23	905034.54	622.80	587.17	658.43
CYTK6	624.23	1104895.58	622.83	587.20	658.45
CYTK6n	624.23	1104895.58	622.83	587.20	658.45
CYTK7	624.23	856488.32	622.82	587.19	658.44
CYTK7n	624.23	856488.32	622.82	587.19	658.44
CYTK8	647.33	640323.07	645.90	610.27	681.53
CYTK8n	647.33	640323.07	645.90	610.27	681.53
CYTK9	624.23	913931.63	622.80	587.17	658.43
CYTK9n	624.23	913931.63	622.80	587.17	658.43
D_3AIBt	0.00	321688.39	-0.00	-17.81	17.81
D3AIBTm	39.37	373209.15	39.25	3.62	74.87
DADA	34.68	344975.91	35.32	-1.22	35.05
DADAe	34.68	344975.91	35.27	-12.24	41.20
DADNK	26.65	252945.81	25.63	-20.03	44.44
DADNt4	0.00	232339.37	-0.00	-17.81	17.81
DAG_HSter	0.00	4185790.94	0.00	-17.81	17.81
DAGK_hs	1156.34	2961489.98	-1543.89	-1589.55	-1525.08
DAGKn_hs	1156.34	2961489.98	-1543.89	-1579.52	-1508.26
DAGt	0.00	4185790.94	-73.63	-91.44	-55.82
DALAOXx	-148.21	276329.72	-148.25	-213.57	-124.50
DALAt2r	0.00	415591.42	-2.88	-20.69	14.93
DALAxt	0.00	390789.24	0.01	-17.80	17.82
DARGOp	-60.17	504074.14	-60.20	-125.52	-36.45
DASCBH	33.31	295115.39	32.56	14.74	50.37
DASCBR	-156.60	883494.50	-156.98	-196.02	-128.68
DASPO1p	-184.18	216722.14	-184.20	-249.51	-160.44
DATPtn	0.00	232339.37	0.00	-17.81	17.81
DCIm	-22.04	1122314.95	-22.04	-39.85	-4.23
DCK1m	-15.10	559438.09	-15.90	-39.02	5.04
DCK1n	-15.10	559438.09	-16.19	-51.82	19.44
DCK2n	-38.20	830970.01	-39.27	-74.90	-3.64
DCSPTN1COAtx	0.00	1459121.37	-4.99	-22.81	12.82
DCSPTN1CPT1	-6.41	1814478.96	-6.26	-39.12	17.90
DCSPTN1CPT2	6.41	1814478.96	6.41	-26.78	28.13
DCSPTN1CRNt	0.00	1710390.40	0.00	-17.81	17.82
DCSPTN1t	0.00	950507.14	2.89	-14.92	20.70
DCT	97.69	548551.02	97.54	79.73	115.35
DCTPtn	0.00	693511.16	0.00	-17.81	17.81
DCYTD	107.84	513423.51	107.16	70.62	106.89
DCYTDn	107.84	513423.51	107.16	59.66	113.10
DCYTt	0.00	529576.91	-0.05	-17.86	17.76
DDPGAm	17.90	3.12	17.90	-29.61	23.83
DEBRISOQUINEt	0.00	450422.11	-2.89	-20.71	14.92
DECDPtm	0.00	2896429.12	41.46	23.65	59.28
DEDOLP1_L	-703.04	181858.10	-696.13	-715.73	-707.42
DEDOLP2_L	-839.24	110759.00	6531.66	6512.07	6520.38
DEDOLR_L	-11.48	819032.65	-11.11	-34.12	1.15
DESAT16_2	-564.63	1328702.57	-564.25	-573.52	-499.46
DESAT18_10	-537.49	1456527.86	-537.12	-546.39	-472.33
DESAT18_3	-564.63	1328702.57	-564.25	-573.52	-499.46
DESAT18_4	-574.50	1347390.87	-574.12	-583.39	-509.33
DESAT18_5	-477.77	1309456.02	-477.38	-486.64	-412.58
DESAT18_6	-576.54	1413062.03	-576.16	-585.42	-511.36
DESAT18_7	-566.67	1430648.78	-566.29	-575.55	-501.49
DESAT18_8	-663.39	1394979.87	-663.03	-672.30	-598.24
DESAT18_9	-537.49	1382659.30	-537.12	-546.39	-472.33
DESAT20_1	-559.51	1481116.50	-559.12	-568.38	-494.32
DESAT20_2	-555.09	1571645.89	-554.70	-563.97	-489.91
DESAT22_1p	-511.61	1543997.58	-511.41	-535.16	-446.10
DESAT22_2p	-503.85	1796373.67	-503.66	-527.41	-438.34
DESAT24_1	-550.18	1684013.11	-549.81	-559.08	-485.02
DGAT	-1764.48	3061432.25	-4449.44	-4482.30	-4425.29
DGCHOLte	0.00	973516.71	1.13	-16.68	18.95
DGCHOLtx	0.00	973516.71	-1.11	-18.92	16.71
DGK2m	647.33	699435.98	642.29	606.66	677.91
DGNSKm	-15.10	589905.37	-15.89	-39.02	5.04
DGSNt	0.00	562856.68	-0.06	-17.88	17.75
DGSNtm	0.00	562856.68	0.14	-17.67	17.96
DGTPtn	0.00	717586.84	0.00	-17.81	17.81
DGULND	-113.04	210887.51	-112.28	-159.78	-106.34
DHAAt1r	0.00	316419.91	-0.00	-17.81	17.81
DHCHOLESTANATEtm	0.00	918431.12	-16.16	-33.97	1.65
DHCR241r	-590.30	1281549.39	-590.30	-625.93	-554.68
DHCR242r	-595.10	1282730.84	-595.10	-630.73	-559.47
DHCR243r	-590.30	1334005.97	-590.30	-625.93	-554.68
DHCR71r	28.37	1189682.30	28.74	-6.89	64.37
DHCR72r	28.37	1158793.66	28.74	-6.89	64.37
DHCRD1	11.48	819032.65	11.11	-17.18	50.15
DHCRD2	642.80	1041076.78	642.80	607.17	678.43
DHDPBMTm	-80.54	2976830.42	-81.07	-116.69	-45.44
DHEASt	0.00	737323.26	0.06	-35.56	35.69
DHEAStr	0.00	737323.26	0.00	-17.81	17.81
DHEASULT	-445.13	721963.39	-445.87	-481.49	-410.24
DHEAtr	0.00	640956.03	0.00	-17.81	17.81
DHFtl	0.00	794068.32	-5.66	-23.47	12.15
DHFtm	0.00	794068.32	29.96	12.15	47.77
DHORD9	129.32	3004783.19	129.34	93.71	164.96
DHPM1	-13.37	462666.64	-14.08	-31.89	3.73
DHPM2	2.17	486328.22	1.52	-16.30	19.33
DHPR2	193.13	1174159.57	190.63	155.00	226.25
DIDPtn	0.00	605781.50	0.00	-17.81	17.81
DIGALSGALSIDEtg	0.00	0.00	-0.00	-17.81	17.81
DIGALSIDEtg	0.00	0.00	-0.00	-17.81	17.81
DIGALSIDEtl	0.00	0.00	-0.00	-17.82	17.81
DINt	0.00	405012.56	0.00	-17.81	17.81
DITPtn	0.00	608829.98	0.00	-17.81	17.81
DKMPPD	-499.14	387682.36	-501.56	-555.00	-479.00
D_LACt2	0.00	141421.36	-0.00	-17.81	17.81
D_LACtm	0.00	141421.36	0.00	-17.81	17.81
DLNLCGCPT1	11.50	1435902.57	11.65	-21.21	35.80
DLNLCGCPT2	-11.50	1435902.57	-11.49	-44.69	10.22
DLNLCGCRNt	0.00	1050767.04	0.00	-17.81	17.82
DLNLCGt	0.00	517182.85	2.89	-14.92	20.70
DM_13_cis_oretn_n_	NaN	Inf	NaN	NaN	NaN
DM_13_cis_retn_n_	NaN	Inf	NaN	NaN	NaN
DM_Asn_X_Ser_Thr_ly_	NaN	Inf	NaN	NaN	NaN
DM_avite2_c_	NaN	Inf	NaN	NaN	NaN
DM_bvite_c_	NaN	Inf	NaN	NaN	NaN
DM_core5_g_	NaN	Inf	NaN	NaN	NaN
DM_core7_g_	NaN	Inf	NaN	NaN	NaN
DM_core8_g_	NaN	Inf	NaN	NaN	NaN
DM_datp_m_	NaN	Inf	NaN	NaN	NaN
DM_datp_n_	NaN	Inf	NaN	NaN	NaN
DM_dctp_m_	NaN	Inf	NaN	NaN	NaN
DM_dctp_n_	NaN	Inf	NaN	NaN	NaN
DM_dem2emgacpail_prot_hs_r_	NaN	Inf	NaN	NaN	NaN
DM_dgpi_prot_hs_r_	NaN	Inf	NaN	NaN	NaN
DM_dgtp_m_	NaN	Inf	NaN	NaN	NaN
DM_dgtp_n_	NaN	Inf	NaN	NaN	NaN
DM_dsT_antigen_g_	NaN	Inf	NaN	NaN	NaN
DM_dttp_m_	NaN	Inf	NaN	NaN	NaN
DM_dttp_n_	NaN	Inf	NaN	NaN	NaN
DM_ethamp_r_	NaN	Inf	NaN	NaN	NaN
DM_gncore2_g_	NaN	Inf	NaN	NaN	NaN
DM_gpi_sig_er_	NaN	Inf	NaN	NaN	NaN
DM_hretn_n_	NaN	Inf	NaN	NaN	NaN
DM_kdn_c_	NaN	Inf	NaN	NaN	NaN
DM_m_em_3gacpail_prot_hs_r_	NaN	Inf	NaN	NaN	NaN
DM_melanin_c_	NaN	Inf	NaN	NaN	NaN
DM_mem2emgacpail_prot_hs_r_	NaN	Inf	NaN	NaN	NaN
DM_n5m2masn_g_	NaN	Inf	NaN	NaN	NaN
DM_oretn_n_	NaN	Inf	NaN	NaN	NaN
DM_Ser_Thr_ly_	NaN	Inf	NaN	NaN	NaN
DM_Ser_Gly_Ala_X_Gly_ly_	NaN	Inf	NaN	NaN	NaN
DM_sprm_c_	NaN	Inf	NaN	NaN	NaN
DM_sTn_antigen_g_	NaN	Inf	NaN	NaN	NaN
DM_T_antigen_g_	NaN	Inf	NaN	NaN	NaN
DM_yvite_c_	NaN	Inf	NaN	NaN	NaN
DMANTIPYRINEte	0.00	585816.15	0.61	-17.20	18.43
DMATTx	-67.34	492512.82	-67.89	-103.52	-32.26
DMGDHm	694.19	1097252.79	694.26	628.94	718.01
DMGtm	0.00	381837.37	-0.08	-17.89	17.74
DMHPTCRNCPT2	-127.78	1307866.17	-176.01	-209.21	-154.29
DMHPTCRNt	0.00	679433.21	-14.25	-32.06	3.57
DMHPTCRNte	0.00	679433.21	-3.56	-21.37	14.25
DMNONCOACRNCPT1	-2.94	1358876.90	-2.78	-35.64	21.37
DMNONCRNCPT2	2.94	1358876.90	2.94	-30.25	24.66
DMNONCRNt	0.00	726670.90	-9.50	-27.31	8.32
DNADtn	0.00	299701.16	0.00	-17.81	17.81
DNDPt10m	0.00	729041.70	-0.11	-35.74	35.51
DNDPt11m	0.00	751844.89	-0.17	-35.79	35.46
DNDPt12m	0.00	232339.37	0.00	-47.34	17.00
DNDPt13m	0.00	232339.37	-14.96	-39.89	4.30
DNDPt14m	0.00	924476.54	0.15	-35.48	35.77
DNDPt15m	0.00	967428.42	-3.71	-39.34	31.91
DNDPt16m	0.00	691816.58	-3.55	-39.17	32.08
DNDPt17m	0.00	949815.15	-3.66	-39.29	31.96
DNDPt18m	0.00	651635.33	-3.55	-50.89	13.46
DNDPt19m	0.00	651635.33	-18.50	-43.44	0.75
DNDPt1m	0.00	232339.37	14.96	-32.39	31.96
DNDPt20m	0.00	655765.42	-18.65	-43.58	0.61
DNDPt21m	0.00	655765.42	-3.69	-51.04	13.31
DNDPt23m	0.00	970215.15	-3.86	-39.49	31.77
DNDPt24m	0.00	695708.17	-3.69	-39.32	31.93
DNDPt25m	0.00	952653.40	-3.81	-39.43	31.82
DNDPt28m	0.00	994388.94	-0.05	-35.68	35.57
DNDPt2m	0.00	232339.37	0.00	-24.93	19.26
DNDPt30m	0.00	691028.37	0.11	-47.23	17.12
DNDPt31m	0.00	691028.37	-14.84	-39.77	4.42
DNDPt32m	0.00	715044.86	-14.79	-39.72	4.47
DNDPt37m	0.00	926397.80	15.10	-20.53	50.73
DNDPt38m	0.00	923478.86	14.96	-20.67	50.58
DNDPt39m	0.00	969264.55	11.24	-24.39	46.87
DNDPt3m	0.00	729041.70	14.84	-20.79	50.47
DNDPt40m	0.00	694381.88	11.41	-24.22	47.03
DNDPt41m	0.00	951685.25	11.29	-24.33	46.92
DNDPt42m	0.00	654358.17	11.41	-35.94	28.41
DNDPt43m	0.00	654358.17	-3.55	-28.48	15.71
DNDPt44m	0.00	658453.58	-3.69	-28.63	15.56
DNDPt45m	0.00	658453.58	11.26	-36.08	28.27
DNDPt46m	0.00	926385.30	14.81	-20.82	50.44
DNDPt47m	0.00	929295.11	14.96	-20.67	50.58
DNDPt48m	0.00	972034.09	11.09	-24.53	46.72
DNDPt49m	0.00	698242.58	11.26	-24.37	46.89
DNDPt4m	0.00	691816.58	18.50	-17.12	54.13
DNDPt50m	0.00	954505.81	11.15	-24.48	46.77
DNDPt51m	0.00	979018.87	14.96	-20.67	50.58
DNDPt52m	0.00	951623.00	18.62	-17.01	54.24
DNDPt53m	0.00	996115.90	14.90	-20.72	50.53
DNDPt54m	0.00	731395.45	15.07	-20.56	50.70
DNDPt55m	0.00	693511.16	15.07	-32.27	32.07
DNDPt56m	0.00	693511.16	0.11	-24.82	19.37
DNDPt57m	0.00	717586.84	0.14	-24.79	19.40
DNDPt58m	0.00	717586.84	15.10	-32.24	32.10
DNDPt59m	0.00	754262.86	15.10	-20.53	50.72
DNDPt5m	0.00	695708.17	18.65	-16.98	54.28
DNDPt60m	0.00	969308.76	18.65	-16.98	54.27
DNDPt61m	0.00	972090.10	18.79	-16.83	54.42
DNDPt62m	0.00	1013025.18	14.93	-20.69	50.56
DNDPt63m	0.00	996218.39	14.98	-20.64	50.61
DNDPt6m	0.00	751844.89	14.79	-20.84	50.42
DNDPt7m	0.00	328577.49	14.96	-20.67	50.58
DOGULNO1	-400.36	265883.32	-401.83	-437.46	-366.20
DOLGLCP_Lter	0.00	105148.38	0.00	-1.78	1.78
DOLGPP_Ler	-670.71	140816.38	-245.31	-276.78	-255.41
DOLICHOL_Lter	0.00	0.00	0.00	-1.78	1.78
DOLICHOL_Uter	0.00	0.00	0.00	-1.78	1.78
DOLK_L	761.53	668913.24	-6698.23	-6717.82	-6678.63
DOLK_U	761.53	668913.24	-6315.49	-6335.09	-6295.90
DOLMANP_Uter	0.00	104496.86	0.00	-1.78	1.78
DOLPGT3_Ler	-767.95	65583.24	6689.95	6658.48	6679.85
DOLPGT3_Uer	-767.95	65583.24	6307.21	6275.74	6297.12
DOLPMT3_Uer	653.35	687039.55	225.50	205.91	245.09
