Reaction ID	Standard reaction Gibbs energy (kJ/mol)	Uncertainty corresponding to 95% confidence interval (kJ/mol)	Standard transformed reaction Gibbs energy (kJ/mol)	Minimum transformed reaction Gibbs energy (kJ/mol)	Maximum transformed reaction Gibbs energy (kJ/mol)
BALAVECSEC	-1735.36	100000.01	-1737.26	-197800.75	194268.51
BAMPPALDOX	6.65	62.46	5.54	-151.99	149.11
BBHOX	-367.42	106904.51	-410.99	-209997.26	209175.28
BCDO	-350.68	106.16	-350.68	-594.38	-106.99
BDHm	51.35	41.71	50.67	-77.85	152.28
BETALDHxm	-24.67	106904.52	22.89	-209556.72	209575.59
BHBt	0.00	36.99	-0.00	-90.31	90.31
BHBtm	0.00	36.99	0.00	-90.31	90.32
BHMT	553.66	125356.64	510.18	-245224.46	246244.82
BILDGLCURt	0.00	107.49	2.84	-243.47	249.15
BILDGLCURte	-1735.36	100000.06	-1742.93	-197806.53	194262.94
BILDGLCURtr	0.00	107.04	0.00	-227.62	227.62
BILGLCURt	0.00	97.72	2.83	-224.33	230.00
BILGLCURte	-1735.36	100000.05	-1742.92	-197806.50	194262.93
BILGLCURtr	0.00	97.23	0.00	-208.39	208.39
BILIRED	-92.85	114.39	-92.51	-355.74	159.99
BILIRUBt2	0.00	92.50	2.83	-214.09	219.76
BILIRUBtr	0.00	91.98	0.00	-198.09	198.09
BIOCYTtn	0.00	151185.79	0.00	-296341.97	296341.97
BMTer_U	-29.06	141774.47	396.34	-277501.22	278293.89
BPNT2	-17.21	27.46	-18.24	-107.68	40.32
BTND1	13.90	151185.80	14.37	-296357.29	296344.47
BTND1n	13.90	151185.80	14.37	-296357.29	296344.47
BTNDe	13.90	151185.80	14.20	-296357.46	296344.30
BTNDm	13.90	151185.80	13.95	-296357.71	296344.04
BTNPL	-499.14	203540.10	-500.15	-399486.26	398468.61
BTNPLm	-499.14	203540.10	-499.93	-399474.15	398474.30
BTNt2	0.00	151185.80	-0.00	-296341.98	296341.98
BTNt2m	0.00	151185.80	0.00	-296341.98	296341.98
BTNt3i	-1735.36	229906.82	-1737.37	-452454.97	448881.44
BTNt4i	0.00	151185.80	5.79	-296336.19	296347.77
BTNtn	0.00	151185.79	0.00	-296341.97	296341.97
BUP2	-160.22	62.71	-158.84	-347.99	-48.06
BUTt2m	0.00	37.98	0.01	-92.24	92.27
BVITEt	0.00	56.40	0.00	-128.35	128.35
BZt	0.00	12.42	2.89	-39.25	45.04
BZtr	0.00	12.42	0.00	-42.15	42.15
C14STRr	-67.12	354562.12	-66.75	-695044.14	694910.63
C160CPT1	4.55	106904.51	4.70	-209561.01	209561.69
C160CPT2	-4.55	106904.51	-4.54	-209570.58	209550.02
C160CRNt	0.00	106904.50	0.00	-209550.64	209550.64
C161CPT1	6.45	106904.51	6.60	-209559.11	209563.59
C161CPT12	6.45	106904.51	6.58	-209559.13	209563.57
C161CPT2	-6.45	106904.51	-6.44	-209572.48	209548.12
C161CPT22	-6.45	106904.51	-6.44	-209572.48	209548.13
C161CRN2t	0.00	106904.50	0.00	-209550.64	209550.64
C161CRNt	0.00	106904.50	0.00	-209550.64	209550.64
C180CPT1	6.45	106904.51	6.60	-209559.11	209563.59
C180CPT2	-6.45	106904.51	-6.44	-209572.48	209548.13
C180CRNt	0.00	106904.50	0.00	-209550.64	209550.65
C181CPT1	6.45	106904.51	6.60	-209559.11	209563.59
C181CPT2	-6.45	106904.51	-6.44	-209572.48	209548.13
C181CRNt	0.00	106904.50	0.00	-209550.64	209550.65
C204CPT1	-27.88	106904.52	363.69	-209202.03	209920.70
C204CPT2	27.88	106904.52	-406.29	-209972.35	209148.28
C204CRNt	0.00	106904.51	42.76	-209507.90	209593.41
C226COAtx	0.00	72.96	-4.99	-165.81	155.82
C226CPT1	6.45	106904.52	6.60	-209559.13	209563.61
C226CPT2	-6.45	106904.52	-6.44	-209572.50	209548.14
C226CRNt	0.00	106904.51	0.00	-209550.65	209550.66
C3STDH1Pr	21.05	354562.12	20.70	-694986.37	694986.20
C3STDH1r	20.79	354562.12	20.42	-694986.65	694985.92
C3STKR2r	-48.55	354562.12	-48.19	-695025.56	694929.19
C4STMO1r	-1409.32	354562.15	-1408.23	-696385.66	693693.89
C4STMO2Pr	-373.39	354562.12	-373.75	-695368.94	694621.44
C4STMO2r	-373.65	354562.12	-374.03	-695369.22	694621.16
CAATPS	-1735.36	173205.08	-1728.39	-341273.83	337759.32
CAROtr	0.00	104.70	-0.00	-223.03	223.03
CARVEOLte	0.00	28.12	-0.00	-72.93	72.93
CAT2p	-274.12	27.51	-274.12	-333.99	-172.70
CAt7r	0.00	447213.60	-3.04	-876669.79	876540.51
CATm	-155.95	56.96	-155.95	-273.52	3.19
CATp	-155.95	56.96	-155.95	-273.53	3.19
CBL2OR	-469.88	282842.72	-469.50	-554880.18	553955.14
CBL2tm	0.00	141421.36	0.00	-277203.67	277203.67
CBPPer	-111.57	45.66	-109.62	-264.43	3.63
CBPSam	-3396.58	200000.02	-3402.45	-395448.73	388639.45
CBPter	-0.00	22.19	0.00	-95.04	71.27
CBR2	-48.55	56.86	-48.19	-198.66	91.55
CDIPTr	1466.48	158113.89	1467.52	-308471.33	311406.36
CDPDAGtm	0.00	141421.36	29.91	-277173.76	277233.58
CDS	-1977.52	173205.08	-1976.37	-341480.17	337540.51
CDSm	-1977.52	173205.08	-1973.69	-341491.28	337543.90
CEPTC	-90.31	143924.60	-2787.89	-284915.74	279339.96
CEPTE	-271.82	133630.64	-2969.40	-264921.08	258982.29
CERK	-870.96	173205.08	-874.66	-340402.29	338626.12
CERT1gt	0.00	141421.36	-0.00	-277203.67	277203.67
CERT1rt	0.00	141421.36	0.00	-277203.67	277203.67
CERT2gt	0.00	141421.36	-0.00	-277203.67	277203.67
CERT2rt	0.00	141421.36	0.00	-277203.67	277203.67
CGLYt3_2_	0.00	73.43	-5.76	-167.49	155.97
CH25H	-431.43	354562.11	-431.06	-695396.56	694576.00
CHAT	-10.99	106904.51	-11.05	-209576.75	209545.94
CHATn	-10.99	106904.51	-11.05	-209579.51	209557.41
CHLP	-7.23	106904.50	-8.89	-209577.34	209528.68
CHLPCTD	-476.52	146385.02	-475.28	-287411.74	286474.27
CHLtm	0.00	106904.50	-14.95	-209565.59	209535.68
CHOLATEt	0.00	354562.11	0.06	-694977.30	694977.42
CHOLATEt2	0.00	453557.37	-3.12	-889066.90	888978.54
CHOLATEt3	-1735.36	368394.21	-1740.15	-723856.27	720318.24
CHOLD2m	-9.78	106904.51	-9.78	-209578.24	209558.69
CHOLK	-1728.13	146385.02	-1728.37	-288688.66	285205.08
CHOLPtg	0.00	106904.50	-1.10	-209551.73	209549.54
CHOLPtl	0.00	106904.50	-6.13	-209556.76	209544.51
CHOLt4	0.00	177281.05	-5.90	-347531.34	347478.48
CHOLtg	0.00	106904.50	0.00	-209550.63	209550.63
CHOLtn	0.00	106904.50	0.00	-209550.63	209550.63
CHOLtr	0.00	106904.50	0.00	-209550.63	209550.63
CHOLtu	0.00	106904.50	-2.89	-209553.53	209547.74
CHSTEROLSULT	-216.23	361544.31	-217.26	-708879.74	708445.23
CHSTEROLt1	0.00	354562.11	0.00	-694959.55	694959.55
CHSTEROLt2	0.00	354562.11	0.00	-694959.55	694959.55
CHSTEROLt3	0.00	354562.11	0.00	-694959.55	694959.55
CHSTEROLtg	-1735.36	368394.21	-1737.25	-723853.38	720321.14
CHTNASE	-31.90	39.85	-32.00	-187.28	40.16
CHTNASEe	-31.90	39.85	-31.96	-187.25	40.20
CITMCOAHm	-13.54	42.55	-13.54	-114.76	87.67
CITMCOALm	-1.70	41.64	-1.70	-130.83	85.86
CITRtm	0.00	20.20	0.21	-57.20	57.63
CITt4_2	0.00	282842.71	2.66	-554460.40	554383.59
CITtam	0.00	13.73	14.97	-47.56	77.50
CITtbm	0.00	13.52	-0.10	-62.23	62.03
CK	-1694.50	100000.01	-1695.24	-197718.39	194325.73
CKc	-1694.50	100000.01	-1695.24	-197740.93	194323.60
CLFORtex	0.00	141421.36	-2.89	-277242.20	277236.41
CLHCO3tex2	0.00	282842.71	2.96	-554422.20	554428.11
CLI2tex	0.00	316227.77	-2.89	-619862.76	619856.97
CLOHtex2	0.00	282842.71	5.79	-554401.55	554413.13
CLOXAtex2	0.00	282842.71	0.00	-554425.16	554425.16
CLPNDCOAtx	0.00	69.71	-5.00	-159.45	149.45
CLPNDCPT1	6.45	106904.52	6.61	-209559.12	209563.62
CLPNDCPT2	-6.45	106904.52	-6.44	-209572.50	209548.14
CLPNDCRNt	0.00	106904.51	0.00	-209550.65	209550.65
CLPNDt	0.00	42.08	2.89	-97.40	103.18
CLS_hs	460.33	187082.87	459.15	-366258.91	367177.20
CMPACNAtg	0.00	173205.08	1.22	-339516.36	339518.81
CMPACNAtn	0.00	141421.36	0.00	-277203.67	277203.67
CMPSAS	-608.73	141421.36	-608.41	-277816.11	276612.36
CMPSASn	-608.73	141421.36	-608.41	-277829.90	276613.07
CO2ter	0.00	35.60	0.00	-87.58	87.58
CO2tg	0.00	35.60	0.00	-87.58	87.58
CO2tm	0.00	35.60	0.00	-87.58	87.58
CO2tp	0.00	35.60	0.00	-87.58	87.58
COAtg	0.00	39.90	-1.54	-86.08	91.72
COAtl	0.00	39.90	-14.96	-99.51	78.30
COAtm	0.00	39.90	60.02	-10.62	150.85
COAtn	0.00	39.90	0.00	-84.55	93.26
COAtp	0.00	39.90	-4.91	-89.46	88.35
COAtr	0.00	39.90	0.00	-84.55	93.26
COKECBESr	7.97	53452.27	7.26	-104806.68	104779.65
COQ3m	161.49	100000.09	160.80	-195875.00	196196.60
COQ5m	60.53	100000.09	59.82	-195975.98	196095.61
COQ6m	-352.98	126.98	-352.91	-607.72	-56.53
COQ7m	-485.42	136.92	-484.76	-786.51	-144.10
CORE2GTg	704.32	141421.36	703.64	-276522.93	277914.12
CORE3GTg	704.32	141421.36	703.64	-276522.93	277914.12
CORE4GTg	704.32	141421.36	703.64	-276522.93	277914.12
CORE5GTg	704.32	141421.36	703.64	-276522.93	277914.12
CORE6GTg	704.32	141421.36	703.64	-276522.93	277914.12
CORE7GTg	704.32	141421.36	703.64	-276522.93	277914.12
CORE8GTg	701.60	141421.36	700.48	-276526.08	277910.97
COt	0.00	35.60	0.00	-87.58	87.58
COUCOAFm	-1989.54	100000.02	-1793.46	-197846.34	194231.57
COUMARINte	0.00	141421.36	-0.00	-277203.68	277203.68
CREATt4_2_r	0.00	282842.71	-6.01	-554469.07	554374.92
CREATtmdiffir	0.00	35.60	0.00	-87.58	87.58
CRMPte	0.00	141421.36	-5.79	-277209.46	277197.88
CRNCAR3tp	0.00	151185.79	-0.00	-296359.78	296359.78
CRNCARtp	0.00	151185.79	1.19	-296358.60	296360.97
CRNt	0.00	106904.50	-0.00	-209550.63	209550.63
CRNtHa	0.00	106904.51	-2.89	-209553.54	209547.75
CRNtim	0.00	106904.50	-0.00	-209550.64	209550.63
CRNtuNa	0.00	177281.05	-3.00	-347528.45	347481.37
CRNtx	0.00	106904.50	-11.87	-209562.51	209538.77
CRTNsyn	-25.14	32.39	-26.29	-125.41	41.95
CRTSLt	0.00	354562.11	-0.00	-694959.55	694959.55
CRTSLtm	0.00	354562.11	0.00	-694959.55	694959.55
CRTSLtr	0.00	354562.11	0.00	-694959.55	694959.55
CRTSTRNt	0.00	354562.11	-0.00	-694959.55	694959.55
CRTSTRNtm	0.00	354562.11	0.00	-694959.55	694959.55
CRVNCtr	0.00	45.55	2.89	-104.20	109.98
CSAPASEly	220.21	173205.08	220.21	-339309.25	339708.10
CSBPASEly	220.21	173205.08	220.21	-339309.25	339708.10
CSCPASEly	220.21	173205.08	220.21	-339309.25	339708.10
CSDPASEly	220.21	173205.08	220.21	-339309.25	339708.10
CSEPASEly	220.21	173205.08	220.21	-339309.25	339708.10
CSm	3.11	49.05	2.32	-115.54	131.66
CSNAT2m	-2.11	106904.51	-2.11	-209568.14	209552.45
CSNAT2x	6.45	106904.51	6.69	-209561.77	209575.16
CSNAT3x	2.11	106904.51	2.35	-209566.11	209570.81
CSNATer	-50.32	106904.51	-6.88	-209575.35	209561.58
CSNATm	50.32	106904.51	2.12	-209563.91	209556.68
CSNATp	-50.32	106904.51	-8.10	-209576.56	209560.36
CSNATr	-50.32	106904.51	-6.88	-209572.58	209550.10
CSNt	0.00	141421.36	-0.10	-277203.77	277203.57
CSPG_At	0.00	141421.36	-14.47	-277218.14	277189.20
CSPG_Atly	0.00	141421.36	5.30	-277198.37	277208.97
CSPG_Bt	0.00	141421.36	-17.36	-277221.04	277186.31
CSPG_Btly	0.00	141421.36	6.36	-277197.31	277210.04
CSPG_Ct	0.00	141421.36	-14.47	-277218.14	277189.20
CSPG_Ctly	0.00	141421.36	5.30	-277198.37	277208.97
CSPG_Dt	0.00	141421.36	-20.26	-277223.93	277183.41
CSPG_Dtly	0.00	141421.36	7.43	-277196.25	277211.10
CSPG_Et	0.00	141421.36	-23.15	-277226.83	277180.52
CSPG_Etly	0.00	141421.36	8.49	-277195.18	277212.16
CTPtn	0.00	141421.36	0.00	-277203.67	277203.67
CYANt	0.00	35.60	0.01	-87.57	87.59
CYANtm	0.00	35.60	-0.12	-87.70	87.46
CYSALANaEx	0.00	141421.36	-2.98	-277261.23	277214.20
CYSASNNaEx	0.00	141421.36	-2.98	-277261.23	277214.21
CYSGLNNaEx	0.00	141421.36	-2.98	-277261.23	277214.21
CYSGLTH	15.05	57.53	15.15	-151.05	181.34
CYSGLUexR	0.00	24.38	0.02	-83.38	83.43
CYSGLYexR	0.00	21.76	-0.01	-78.29	78.26
CYSO	-7.90	100000.02	-9.38	-196015.35	196038.16
CYSSERNaEx	0.00	141421.36	-3.01	-277261.27	277214.17
CYSt4	0.00	141421.36	-2.97	-277243.40	277196.40
CYSTA	-4.90	20.55	-4.87	-80.78	71.03
CYStec	0.00	19.72	0.04	-56.42	56.49
CYSTGLUex	0.00	33.59	-2.83	-104.29	98.64
CYSTHRNaEx	0.00	141421.36	-3.01	-277261.26	277214.18
CYSTSERex	0.00	33.43	0.03	-101.12	101.18
CYTD	-70.91	42.50	-71.86	-191.70	11.17
CYTDK1	97.04	122474.49	95.96	-239999.71	240164.79
CYTDK2m	97.04	122474.49	96.24	-239976.89	240167.19
CYTDn	-70.91	42.50	-71.86	-202.66	17.38
CYTDt	0.00	24.96	-0.04	-66.77	66.69
CYTDt4	0.00	141421.36	-3.04	-277243.48	277196.33
CYTDtl	0.00	24.96	2.84	-63.89	69.58
CYTDtm	0.00	24.96	0.09	-66.64	66.82
CYTDtn	0.00	24.96	0.00	-66.73	66.73
CYTK10	416.05	187082.87	414.64	-366303.42	367132.70
CYTK10n	416.05	187082.87	414.64	-366303.42	367132.70
CYTK11	416.01	187082.87	414.64	-366303.42	367132.69
CYTK11n	416.01	187082.87	414.64	-366303.42	367132.69
CYTK12	-460.37	234520.79	-461.77	-460158.14	459234.60
CYTK12n	-460.37	234520.79	-461.77	-460158.14	459234.60
CYTK13	-1331.32	158113.89	-1332.73	-311271.57	308606.11
CYTK13n	-1331.32	158113.89	-1332.73	-311271.57	308606.11
CYTK14	416.01	122474.49	414.63	-239671.00	240500.26
CYTK14n	416.01	122474.49	414.63	-239671.00	240500.26
CYTK1m	-1331.29	158113.89	-1336.40	-311262.74	308587.76
CYTK1n	-1331.29	158113.89	-1332.72	-311271.56	308606.12
CYTK2n	-1331.32	158113.89	-1332.73	-311271.57	308606.11
CYTK3	416.05	187082.87	414.61	-366303.44	367132.67
CYTK3n	-460.37	187082.87	-461.74	-367179.79	366256.31
CYTK4	416.01	187082.87	414.61	-366303.45	367132.66
CYTK4n	416.01	187082.87	414.61	-366303.45	367132.66
CYTK5	-460.37	187082.87	-461.74	-367179.79	366256.31
CYTK5n	416.05	187082.87	414.61	-366303.44	367132.67
CYTK6	-460.33	234520.79	-461.74	-460158.11	459234.63
CYTK6n	-460.33	234520.79	-461.74	-460158.11	459234.63
CYTK7	416.05	122474.49	414.63	-239670.99	240500.26
CYTK7n	416.05	122474.49	414.63	-239670.99	240500.26
CYTK8	-1331.29	158113.89	-1332.72	-311271.56	308606.12
CYTK8n	-1331.29	158113.89	-1332.72	-311271.56	308606.12
CYTK9	-460.33	187082.87	-461.77	-367179.82	366256.28
CYTK9n	-460.33	187082.87	-461.77	-367179.82	366256.28
D_3AIBt	0.00	6.64	-0.00	-30.84	30.83
D3AIBTm	7.03	9.73	6.90	-47.80	61.61
DADA	-78.78	39.47	-78.14	-192.05	-1.05
DADAe	-78.78	39.47	-78.20	-203.06	5.10
DADNK	-1720.08	100000.01	-1721.10	-197766.77	194297.73
DADNt4	0.00	16.55	-0.00	-50.26	50.26
DAG_HSter	0.00	98.39	0.00	-210.65	210.65
DAGK_hs	-1150.17	141421.38	-3850.40	-281081.97	273354.31
DAGKn_hs	-1150.17	141421.38	-3850.40	-281071.93	273371.12
DAGt	0.00	98.39	-73.63	-284.28	137.02
DALAOXx	-117.45	44.48	-117.50	-270.00	-6.56
DALAt2r	0.00	36.78	-2.88	-92.79	87.03
DALAxt	0.00	9.27	0.01	-35.98	36.00
DARGOp	-133.57	50.44	-133.60	-297.77	-10.99
DASCBH	44.09	29.36	43.33	-32.03	118.69
DASCBR	-55.39	41.84	-55.77	-176.81	54.54
DASPO1p	-111.27	44.56	-111.29	-263.95	-0.19
DATPtn	0.00	141421.36	0.00	-277203.67	277203.67
DCIm	0.00	49.57	0.00	-114.96	114.96
DCK1m	-410.59	158113.89	-411.39	-310337.73	309512.77
DCK1n	-410.59	158113.89	-411.68	-310350.53	309527.17
DCK2n	1336.75	122474.49	1335.68	-238749.96	241421.31
DCSPTN1COAtx	0.00	69.71	-4.99	-159.45	149.46
DCSPTN1CPT1	6.45	106904.52	6.60	-209559.13	209563.61
DCSPTN1CPT2	-6.45	106904.52	-6.44	-209572.50	209548.14
DCSPTN1CRNt	0.00	106904.51	0.00	-209550.65	209550.65
DCSPTN1t	0.00	42.08	2.89	-97.40	103.18
DCT	494.10	75592.91	493.95	-147685.98	148673.87
DCTPtn	0.00	141421.36	0.00	-277203.67	277203.67
DCYTD	-414.04	100000.01	-414.72	-196451.28	195585.03
DCYTDn	-414.04	100000.01	-414.72	-196462.23	195591.23
DCYTt	0.00	141421.36	-0.05	-277203.72	277203.62
DDPGAm	14.97	10.34	14.97	-52.81	41.17
DEBRISOQUINEt	0.00	141421.37	-2.89	-277206.59	277200.80
DECDPtm	0.00	121.73	41.46	-214.94	297.87
DEDOLP1_L	-790.46	26.91	-783.55	-855.90	-742.09
DEDOLP2_L	-793.91	10000.00	6577.00	-13042.60	26165.72
DEDOLR_L	-8.31	10000.09	-7506.05	-27129.23	12106.39
DESAT16_2	-420.79	72.07	-420.42	-570.94	-214.37
DESAT18_10	-419.85	78.17	-419.48	-581.95	-201.48
DESAT18_3	-419.85	73.71	-419.47	-573.21	-210.20
DESAT18_4	-419.85	73.71	-419.47	-573.21	-210.20
DESAT18_5	-419.85	73.71	-419.45	-573.19	-210.18
DESAT18_6	-419.85	74.74	-419.47	-575.23	-208.17
DESAT18_7	-419.85	74.74	-419.47	-575.23	-208.17
DESAT18_8	-419.85	74.74	-419.49	-575.25	-208.19
DESAT18_9	-419.85	76.24	-419.48	-578.17	-205.26
DESAT20_1	-419.85	79.83	-419.46	-585.19	-198.19
DESAT20_2	-419.85	82.07	-419.46	-589.58	-193.81
DESAT22_1p	-419.85	83.78	-419.65	-607.60	-190.13
DESAT22_2p	-419.85	86.29	-419.65	-612.53	-185.21
DESAT24_1	-419.85	88.03	-419.48	-601.28	-182.15
DGAT	-3404.32	141421.38	-6089.29	-283308.05	271120.76
DGCHOLte	0.00	354562.11	-0.05	-694959.60	694959.50
DGCHOLtx	0.00	354562.11	0.08	-694959.47	694959.63
DGK2m	-1724.96	173205.09	-1730.01	-341247.60	337787.59
DGNSKm	-1738.22	173205.09	-1739.01	-341244.11	337763.90
DGSNt	0.00	141421.36	-0.06	-277203.74	277203.62
DGSNtm	0.00	141421.36	0.14	-277203.53	277203.82
DGTPtn	0.00	141421.36	0.00	-277203.68	277203.68
DGULND	-54.73	36.07	-53.96	-172.15	22.66
DHAAt1r	0.00	18.71	-0.00	-54.48	54.48
DHCHOLESTANATEtm	0.00	354562.11	-16.16	-694975.71	694943.39
DHCR241r	-24.53	354562.12	-24.54	-695001.91	694952.84
DHCR242r	-24.53	354562.11	-24.54	-695001.91	694952.83
DHCR243r	-24.53	354562.11	-24.54	-695001.91	694952.83
DHCR71r	-67.12	354562.12	-66.75	-695044.13	694910.62
DHCR72r	-67.12	354562.11	-66.75	-695044.13	694910.62
DHCRD1	29.73	141421.36	29.37	-277184.80	277254.27
DHCRD2	-37.66	141421.36	-37.66	-277259.16	277183.84
DHDPBMTm	88.97	100000.08	88.44	-195947.35	196124.22
DHEASt	0.00	368394.20	0.06	-722088.20	722088.33
DHEAStr	0.00	368394.20	0.00	-722070.45	722070.45
DHEASULT	-216.23	361544.31	-217.26	-708879.74	708445.22
DHEAtr	0.00	354562.11	0.00	-694959.55	694959.55
DHFtl	0.00	160356.76	-5.66	-314322.72	314311.39
DHFtm	0.00	160356.76	29.96	-314287.10	314347.01
DHORD9	-112.37	132.07	-112.36	-406.85	182.12
DHPM1	32.39	31.29	31.68	-47.46	110.81
DHPM2	41.40	31.01	40.74	-37.85	119.33
DHPR2	-62.97	213809.01	-108.69	-419209.98	418992.59
DIDPtn	0.00	20.00	0.00	-57.02	57.02
DIGALSGALSIDEtg	0.00	141421.36	-0.00	-277203.67	277203.67
DIGALSIDEtg	0.00	141421.36	-0.00	-277203.67	277203.67
DIGALSIDEtl	0.00	141421.36	-0.00	-277203.67	277203.67
DINt	0.00	16.41	0.00	-49.97	49.97
DITPtn	0.00	22.29	0.00	-61.51	61.51
DKMPPD	-425.77	61.96	-428.19	-603.07	-284.19
D_LACt2	0.00	36.06	-0.00	-88.50	88.50
D_LACtm	0.00	36.06	0.00	-88.50	88.50
DLNLCGCPT1	428.91	75592.92	-310.32	-148505.31	147875.95
DLNLCGCPT2	-428.91	75592.92	391.23	-147804.09	148575.06
DLNLCGCRNt	0.00	32.26	-80.74	-161.78	0.30
DLNLCGt	0.00	33.86	2.89	-81.29	87.07
DM_13_cis_oretn_n_	NaN	NaN	NaN	NaN	NaN
DM_13_cis_retn_n_	NaN	NaN	NaN	NaN	NaN
DM_Asn_X_Ser_Thr_ly_	NaN	NaN	NaN	NaN	NaN
DM_avite2_c_	NaN	NaN	NaN	NaN	NaN
DM_bvite_c_	NaN	NaN	NaN	NaN	NaN
DM_core5_g_	NaN	NaN	NaN	NaN	NaN
DM_core7_g_	NaN	NaN	NaN	NaN	NaN
DM_core8_g_	NaN	NaN	NaN	NaN	NaN
DM_datp_m_	NaN	NaN	NaN	NaN	NaN
DM_datp_n_	NaN	NaN	NaN	NaN	NaN
DM_dctp_m_	NaN	NaN	NaN	NaN	NaN
DM_dctp_n_	NaN	NaN	NaN	NaN	NaN
DM_dem2emgacpail_prot_hs_r_	NaN	NaN	NaN	NaN	NaN
DM_dgpi_prot_hs_r_	NaN	NaN	NaN	NaN	NaN
DM_dgtp_m_	NaN	NaN	NaN	NaN	NaN
DM_dgtp_n_	NaN	NaN	NaN	NaN	NaN
DM_dsT_antigen_g_	NaN	NaN	NaN	NaN	NaN
DM_dttp_m_	NaN	NaN	NaN	NaN	NaN
DM_dttp_n_	NaN	NaN	NaN	NaN	NaN
DM_ethamp_r_	NaN	NaN	NaN	NaN	NaN
DM_gncore2_g_	NaN	NaN	NaN	NaN	NaN
DM_gpi_sig_er_	NaN	NaN	NaN	NaN	NaN
DM_hretn_n_	NaN	NaN	NaN	NaN	NaN
DM_kdn_c_	NaN	NaN	NaN	NaN	NaN
DM_m_em_3gacpail_prot_hs_r_	NaN	NaN	NaN	NaN	NaN
DM_melanin_c_	NaN	NaN	NaN	NaN	NaN
DM_mem2emgacpail_prot_hs_r_	NaN	NaN	NaN	NaN	NaN
DM_n5m2masn_g_	NaN	NaN	NaN	NaN	NaN
DM_oretn_n_	NaN	NaN	NaN	NaN	NaN
DM_Ser_Thr_ly_	NaN	NaN	NaN	NaN	NaN
DM_Ser_Gly_Ala_X_Gly_ly_	NaN	NaN	NaN	NaN	NaN
DM_sprm_c_	NaN	NaN	NaN	NaN	NaN
DM_sTn_antigen_g_	NaN	NaN	NaN	NaN	NaN
DM_T_antigen_g_	NaN	NaN	NaN	NaN	NaN
DM_yvite_c_	NaN	NaN	NaN	NaN	NaN
DMANTIPYRINEte	0.00	141421.36	0.61	-277203.06	277204.29
DMATTx	-76.00	47.41	-76.56	-205.11	52.00
DMGDHm	116.42	57.10	116.49	-60.74	252.15
DMGtm	0.00	42.71	-0.08	-101.60	101.45
DMHPTCRNCPT2	53.25	106904.51	5.02	-209561.02	209559.58
DMHPTCRNt	0.00	106904.50	-14.25	-209564.88	209536.39
DMHPTCRNte	0.00	106904.50	-3.56	-209554.20	209547.08
DMNONCOACRNCPT1	6.45	106904.51	6.61	-209559.10	209563.60
DMNONCRNCPT2	-6.45	106904.51	-6.44	-209572.48	209548.12
DMNONCRNt	0.00	106904.50	-9.50	-209560.13	209541.14
DNADtn	0.00	33.47	0.00	-83.40	83.40
DNDPt10m	0.00	141421.36	-0.11	-277221.61	277221.38
DNDPt11m	0.00	141421.36	-0.17	-277221.67	277221.34
DNDPt12m	0.00	51.06	0.00	-147.42	117.08
DNDPt13m	0.00	141421.36	-14.96	-277225.76	277190.17
DNDPt14m	0.00	35.38	0.15	-104.83	105.12
DNDPt15m	0.00	141421.36	-3.71	-277225.21	277217.78
DNDPt16m	0.00	44.08	-3.55	-125.57	118.47
DNDPt17m	0.00	141421.36	-3.66	-277225.15	277217.83
DNDPt18m	0.00	43.60	-3.55	-136.35	98.92
DNDPt19m	0.00	141421.36	-18.50	-277229.30	277186.62
DNDPt1m	0.00	141421.36	14.96	-277218.26	277217.83
DNDPt20m	0.00	141421.36	-18.65	-277229.45	277186.47
DNDPt21m	0.00	43.77	-3.69	-136.83	99.10
DNDPt23m	0.00	141421.36	-3.86	-277225.36	277217.64
DNDPt24m	0.00	44.25	-3.69	-126.04	118.65
DNDPt25m	0.00	141421.36	-3.81	-277225.30	277217.68
DNDPt28m	0.00	200000.00	-0.05	-392035.68	392035.58
DNDPt2m	0.00	200000.00	0.00	-392024.93	392019.26
DNDPt30m	0.00	141421.36	0.11	-277233.10	277202.99
DNDPt31m	0.00	200000.00	-14.84	-392039.77	392004.42
DNDPt32m	0.00	200000.00	-14.79	-392039.73	392004.47
DNDPt37m	0.00	37.05	15.10	-93.14	123.34
DNDPt38m	0.00	36.85	14.96	-92.89	122.81
DNDPt39m	0.00	141421.36	11.24	-277210.26	277232.74
DNDPt3m	0.00	200000.00	14.84	-392020.79	392050.47
DNDPt40m	0.00	45.43	11.41	-113.26	136.07
DNDPt41m	0.00	141421.36	11.29	-277210.20	277232.78
DNDPt42m	0.00	44.97	11.41	-124.07	116.55
DNDPt43m	0.00	141421.36	-3.55	-277214.35	277201.57
DNDPt44m	0.00	141421.36	-3.69	-277214.49	277201.43
DNDPt45m	0.00	45.13	11.26	-124.54	116.72
DNDPt46m	0.00	37.05	14.81	-93.43	123.05
DNDPt47m	0.00	37.24	14.96	-93.67	123.58
DNDPt48m	0.00	141421.36	11.09	-277210.40	277232.59
DNDPt49m	0.00	45.59	11.26	-113.72	136.24
DNDPt4m	0.00	141421.36	18.50	-277202.99	277239.99
DNDPt50m	0.00	141421.36	11.15	-277210.34	277232.64
DNDPt51m	0.00	200000.00	14.96	-392020.67	392050.58
DNDPt52m	0.00	141421.36	18.62	-277202.87	277240.11
DNDPt53m	0.00	200000.00	14.90	-392020.73	392050.54
DNDPt54m	0.00	141421.36	15.07	-277206.42	277236.56
