Metabolite ID	Standard Gibbs energy of formation (kJ/mol)	Uncertainty corresponding to 95% confidence interval (kJ/mol)	Standard transformed Gibbs energy of formation (kJ/mol)	Minimum transformed Gibbs energy of formation (kJ/mol)	Maximum transformed Gibbs energy of formation (kJ/mol)	Minimum concentration (M)	Maximum concentration (M)
3ohodcoa[x]	-3297.89	38.49	-590.69	-695.81	-527.13	1.00e-05	1.00e-02
pmtcoa[x]	-3184.17	37.42	-561.94	-664.97	-500.47	1.00e-05	1.00e-02
3ohxccoa[x]	-3247.15	46.00	136.93	17.08	215.22	1.00e-05	1.00e-02
ttccoa[x]	-3134.37	44.60	164.74	47.63	240.28	1.00e-05	1.00e-02
acac[x]	-496.65	6.74	-285.13	-328.03	-283.79	1.00e-05	1.00e-02
acald[m]	-143.23	4.33	49.74	11.56	46.36	1.00e-05	1.00e-02
acald[c]	-143.23	4.33	30.74	-7.44	27.36	1.00e-05	1.00e-02
acald[r]	-143.23	4.33	30.74	-7.44	27.36	1.00e-05	1.00e-02
acald[x]	-143.23	4.33	25.99	-12.19	22.61	1.00e-05	1.00e-02
atp[m]	-1046.84	100000.00	-473.21	-196488.36	195516.76	2.80e-03	2.04e-02
adp[m]	-1917.78	25.35	-1344.15	-1409.18	-1306.50	2.60e-03	9.40e-03
pi[m]	-1084.75	5.26	-1036.72	-1076.71	-1038.30	1.00e-05	1.00e-02
hco3[m]	-556.20	6.93	-508.00	-551.27	-506.29	1.00e-05	1.00e-02
malcoa[m]	-3596.63	28.83	-2004.65	-2090.84	-1960.02	1.00e-05	1.00e-02
accoa[c]	-3276.93	29.26	-1798.41	-1885.44	-1752.94	1.00e-05	1.00e-02
accoa[g]	-3276.93	29.26	-1971.29	-2058.32	-1925.82	1.00e-05	1.00e-02
amp[m]	-1034.56	9.06	-455.69	-503.15	-449.81	1.00e-05	1.00e-02
ppi[m]	-1977.57	8.49	-1931.47	-1977.81	-1926.70	1.00e-05	1.00e-02
ppa[m]	-355.76	7.46	-114.55	-158.86	-111.80	1.00e-05	1.00e-02
accoa[n]	-3276.93	29.26	-1798.41	-1885.44	-1752.94	1.00e-05	1.00e-02
accoa[r]	-3276.93	29.26	-1798.41	-1885.44	-1752.94	1.00e-05	1.00e-02
acetone[e]	-164.07	7.44	104.01	59.74	106.72	1.00e-05	1.00e-02
acetone[c]	-164.07	7.44	96.88	52.61	99.59	1.00e-05	1.00e-02
acetone[m]	-164.07	7.44	125.39	81.11	128.10	1.00e-05	1.00e-02
acgagbside_hs[c]	0.00	100000.00	4001.31	-192028.38	199989.43	1.00e-05	1.00e-02
acgagbside_hs[g]	0.00	100000.00	3536.97	-192492.72	199525.10	1.00e-05	1.00e-02
acgagbside_hs[l]	0.00	100000.00	3072.64	-192957.05	199060.76	1.00e-05	1.00e-02
acgalfucgalacgalfuc12gal14acglcgalgluside_hs[e]	0.00	100000.00	6031.80	-189997.89	202019.93	1.00e-05	1.00e-02
acgalfucgalacgalfuc12gal14acglcgalgluside_hs[c]	0.00	100000.00	5871.48	-190158.21	201859.61	1.00e-05	1.00e-02
acgalfucgalacgalfucgalacglcgal14acglcgalgluside_hs[e]	0.00	100000.00	7059.44	-188970.25	203047.57	1.00e-05	1.00e-02
acgalfucgalacgalfucgalacglcgal14acglcgalgluside_hs[c]	0.00	100000.00	6871.81	-189157.88	202859.93	1.00e-05	1.00e-02
acgal[c]	-893.57	7.92	-241.27	-286.49	-237.62	1.00e-05	1.00e-02
acgal1p[c]	-1747.28	10.28	-1138.72	-1188.56	-1130.44	1.00e-05	1.00e-02
itp[c]	-3015.10	15.22	-2538.56	-2598.09	-2520.60	1.00e-05	1.00e-02
idp[c]	-2138.74	13.57	-1662.20	-1718.48	-1647.47	1.00e-05	1.00e-02
acgal[g]	-893.57	7.92	-317.45	-362.66	-313.80	1.00e-05	1.00e-02
acgal[l]	-893.57	7.92	-395.16	-440.37	-391.51	1.00e-05	1.00e-02
gam6p[c]	-1603.69	9.56	-1038.92	-1087.34	-1032.06	1.00e-05	1.00e-02
acgam6p[c]	-1751.86	9.43	-1143.42	-1191.59	-1136.82	1.00e-05	1.00e-02
acgam[c]	-893.02	8.99	-240.71	-288.01	-234.98	1.00e-05	1.00e-02
acgam1p[c]	-1747.28	10.28	-1138.72	-1188.56	-1130.44	1.00e-05	1.00e-02
acgam[l]	-893.02	8.99	-394.60	-441.90	-388.87	1.00e-05	1.00e-02
acgbgbside_hs[c]	-474.11	75592.90	308.73	-147883.04	148458.93	1.00e-05	1.00e-02
acgbgbside_hs[g]	-474.11	75592.90	217.70	-147974.06	148367.91	1.00e-05	1.00e-02
acgbgbside_hs[l]	-474.11	75592.90	125.85	-148065.92	148276.06	1.00e-05	1.00e-02
acgpail_hs[c]	0.00	100000.00	1260.54	-194769.15	197248.67	1.00e-05	1.00e-02
ac[c]	-366.91	4.11	-236.44	-274.18	-240.26	1.00e-05	1.00e-02
gpail_hs[c]	0.00	100000.00	1217.79	-194811.90	197205.91	1.00e-05	1.00e-02
acglu[m]	-845.51	9.43	-411.35	-459.53	-404.73	1.00e-05	1.00e-02
ac[e]	-366.91	4.11	-232.87	-270.62	-236.69	1.00e-05	1.00e-02
ach[e]	-536.51	75592.90	177.63	-148014.14	148327.83	1.00e-05	1.00e-02
chol[e]	-372.67	75592.90	252.10	-147939.66	148402.31	1.00e-05	1.00e-02
ach[n]	-536.51	75592.90	158.63	-148033.14	148308.83	1.00e-05	1.00e-02
ach[c]	-536.51	75592.90	158.63	-148033.14	148308.83	1.00e-05	1.00e-02
cit[c]	-1161.11	7.96	-943.69	-988.97	-939.97	1.00e-05	1.00e-02
oaa[c]	-790.97	6.29	-703.98	-746.00	-703.53	1.00e-05	1.00e-02
acn13acngalgbside_hs[c]	0.00	100000.00	5259.63	-190770.06	201247.75	1.00e-05	1.00e-02
acn13acngalgbside_hs[e]	0.00	100000.00	5403.32	-190626.37	201391.44	1.00e-05	1.00e-02
acn13acngalgbside_hs[g]	0.00	100000.00	4648.92	-191380.76	200637.05	1.00e-05	1.00e-02
acn23acngalgbside_hs[c]	0.00	100000.00	5259.63	-190770.06	201247.75	1.00e-05	1.00e-02
acn23acngalgbside_hs[e]	0.00	100000.00	5403.32	-190626.37	201391.44	1.00e-05	1.00e-02
acn23acngalgbside_hs[g]	0.00	100000.00	4648.92	-191380.76	200637.05	1.00e-05	1.00e-02
acnacngal14acglcgalgluside_hs[e]	-206.39	11.68	195.69	143.11	206.71	1.00e-05	1.00e-02
acnacngal14acglcgalgluside_hs[c]	-206.39	11.68	184.99	132.41	196.01	1.00e-05	1.00e-02
acnacngal14acglcgalgluside_hs[g]	-206.39	11.68	139.32	86.74	150.33	1.00e-05	1.00e-02
acnacngalgbside_hs[c]	0.00	100000.00	5259.63	-190770.06	201247.75	1.00e-05	1.00e-02
acnacngalgbside_hs[e]	0.00	100000.00	5403.32	-190626.37	201391.44	1.00e-05	1.00e-02
acnacngalgbside_hs[g]	0.00	100000.00	4648.92	-191380.76	200637.05	1.00e-05	1.00e-02
acmanap[c]	-1749.68	11.27	-1141.24	-1193.03	-1131.02	1.00e-05	1.00e-02
pep[c]	-1285.87	5.31	-1199.05	-1239.15	-1200.52	1.00e-05	1.00e-02
acnamp[c]	-2222.17	9.43	-1483.61	-1531.79	-1477.01	1.00e-05	1.00e-02
man6p[c]	-1755.77	4.02	-1277.63	-1315.20	-1281.63	1.00e-05	1.00e-02
kdnp[c]	-2225.49	6.23	-1617.08	-1658.98	-1616.75	1.00e-05	1.00e-02
acnam[c]	-1368.80	9.15	-586.02	-633.64	-579.96	1.00e-05	1.00e-02
acnam[l]	-1368.80	9.15	-770.02	-817.64	-763.96	1.00e-05	1.00e-02
acnam[n]	-1368.80	9.15	-586.02	-633.64	-579.96	1.00e-05	1.00e-02
acngalacglcgal14acglcgalgluside_hs[e]	0.00	100000.00	5271.50	-190758.19	201259.63	1.00e-05	1.00e-02
acngalacglcgal14acglcgalgluside_hs[c]	0.00	100000.00	5131.37	-190898.32	201119.49	1.00e-05	1.00e-02
acngalacglcgal14acglcgalgluside_hs[g]	0.00	100000.00	4535.81	-191493.88	200523.93	1.00e-05	1.00e-02
acmana[c]	-889.29	8.26	-236.99	-282.87	-232.68	1.00e-05	1.00e-02
2mbcoa[m]	-3256.09	30.48	-1326.46	-1415.88	-1278.60	1.00e-05	1.00e-02
fad[m]	-2226.04	30.93	-730.51	-820.83	-681.76	1.00e-05	1.00e-02
2mb2coa[m]	-3193.82	32.20	-1360.68	-1453.49	-1309.43	1.00e-05	1.00e-02
fadh2[m]	-2263.70	34.48	-671.69	-768.96	-615.99	1.00e-05	1.00e-02
btcoa[m]	-3296.67	31.56	-1463.52	-1555.07	-1413.53	1.00e-05	1.00e-02
ivcoa[m]	-3256.09	30.48	-1326.46	-1415.88	-1278.60	1.00e-05	1.00e-02
3mb2coa[m]	-3193.82	32.20	-1360.68	-1453.49	-1309.43	1.00e-05	1.00e-02
ibcoa[m]	-3262.43	30.16	-1429.28	-1518.08	-1382.05	1.00e-05	1.00e-02
2mp2coa[m]	-3193.73	31.00	-1457.06	-1547.52	-1408.17	1.00e-05	1.00e-02
o2[x]	16.40	25.18	16.40	-62.65	53.88	1.00e-05	1.00e-02
h2o2[x]	-134.03	25.18	-49.42	-128.47	-11.94	1.00e-05	1.00e-02
hdd2coa[x]	-3118.61	38.00	-580.96	-685.13	-518.35	1.00e-05	1.00e-02
acorn[c]	-473.99	11.49	134.60	82.40	145.25	1.00e-05	1.00e-02
orn[c]	-323.30	13.35	242.08	186.22	256.37	1.00e-05	1.00e-02
cit[m]	-1161.11	7.96	-919.90	-965.18	-916.19	1.00e-05	1.00e-02
icit[m]	-1153.52	7.98	-912.31	-957.65	-908.54	1.00e-05	1.00e-02
fad[x]	-2226.04	30.93	-914.59	-1004.91	-865.84	1.00e-05	1.00e-02
fadh2[x]	-2263.70	34.48	-867.64	-964.90	-811.94	1.00e-05	1.00e-02
dhcholoylcoa[x]	-4396.67	250713.28	-1266.46	-492694.17	490119.68	1.00e-05	1.00e-02
thcholoylcoa[x]	-4616.88	250713.28	-1402.04	-492829.75	489984.10	1.00e-05	1.00e-02
h2o[x]	-220.41	4.38	-135.80	-144.39	-127.22	1.00e+00	1.00e+00
cholcoas[x]	-4623.89	250713.28	-1409.37	-492837.08	489976.77	1.00e-05	1.00e-02
cholcoads[x]	-4561.62	250713.28	-1431.41	-492859.12	489954.73	1.00e-05	1.00e-02
fmn[c]	-1369.01	27.94	-543.14	-627.59	-500.26	1.00e-05	1.00e-02
ribflv[c]	-511.52	26.37	358.32	276.95	398.13	1.00e-05	1.00e-02
acrn[c]	-908.92	75592.90	-126.06	-148317.83	148024.14	1.00e-05	1.00e-02
acrn[m]	-908.92	75592.90	-40.55	-148232.32	148109.65	1.00e-05	1.00e-02
amp[c]	-1034.56	9.06	-512.93	-572.25	-512.51	1.00e-07	1.20e-03
ppi[c]	-1977.57	8.49	-1935.58	-1968.13	-1931.52	2.10e-03	7.60e-03
ppcoa[c]	-3267.57	29.40	-1702.27	-1789.59	-1656.51	1.00e-05	1.00e-02
ppa[c]	-355.76	7.46	-138.31	-182.62	-135.56	1.00e-05	1.00e-02
ac[m]	-366.91	4.11	-222.18	-259.93	-226.00	1.00e-05	1.00e-02
Nacsertn[c]	-106.01	18.38	502.27	436.56	526.43	1.00e-05	1.00e-02
melatn[c]	-75.87	17.65	619.43	555.15	642.15	1.00e-05	1.00e-02
ac[g]	-366.91	4.11	-251.61	-289.36	-255.43	1.00e-05	1.00e-02
acetol[c]	-293.52	2.33	-32.56	-66.83	-39.87	1.00e-05	1.00e-02
adn[c]	-190.06	9.95	375.34	326.15	382.97	1.00e-05	1.00e-02
ins[c]	-409.82	10.45	112.09	61.93	120.69	1.00e-05	1.00e-02
nh4[e]	-80.20	25.18	98.37	19.32	135.85	1.00e-05	1.00e-02
adn[e]	-190.06	9.95	390.78	341.59	398.41	1.00e-05	1.00e-02
ins[e]	-409.82	10.45	126.34	76.18	134.95	1.00e-05	1.00e-02
ade[e]	320.72	10.85	544.08	493.12	553.48	1.00e-05	1.00e-02
ade[c]	320.72	10.85	538.12	487.16	547.52	1.00e-05	1.00e-02
gtp[c]	-3009.90	100000.00	-2489.90	-198519.59	193498.23	1.00e-05	1.00e-02
gdp[c]	-2133.53	100000.00	-1613.53	-197643.22	194374.60	1.00e-05	1.00e-02
gtp[m]	-3009.90	100000.00	-2436.17	-198465.86	193551.96	1.00e-05	1.00e-02
gdp[m]	-2133.53	100000.00	-1559.80	-197589.50	194428.33	1.00e-05	1.00e-02
damp[c]	-881.85	9.50	-360.22	-408.53	-353.49	1.00e-05	1.00e-02
datp[c]	-881.89	100000.00	-361.86	-196391.55	195626.27	1.00e-05	1.00e-02
dadp[c]	-1752.83	25.75	-1232.80	-1312.97	-1194.20	1.00e-05	1.00e-02
ametam[c]	1.81	100000.00	1044.88	-194984.81	197033.01	1.00e-05	1.00e-02
camp[c]	-805.83	12.53	-327.41	-381.67	-314.72	1.00e-05	1.00e-02
adn[m]	-190.06	9.95	437.10	387.90	444.73	1.00e-05	1.00e-02
g1p[c]	-1747.11	4.47	-1268.95	-1307.40	-1272.06	1.00e-05	1.00e-02
adpman[c]	-2621.26	14.88	-1620.94	-1679.79	-1603.65	1.00e-05	1.00e-02
man1p[c]	-1747.11	4.47	-1268.95	-1307.40	-1272.06	1.00e-05	1.00e-02
adprib[e]	-2476.11	14.99	-1537.83	-1596.89	-1520.33	1.00e-05	1.00e-02
adprib[c]	-2476.11	14.99	-1562.77	-1621.83	-1545.27	1.00e-05	1.00e-02
adp[x]	-1917.78	25.35	-1411.45	-1490.82	-1373.65	1.00e-05	1.00e-02
adrncoa[c]	-2881.04	47.31	-10.98	-133.39	69.87	1.00e-05	1.00e-02
adrncoa[x]	-2881.04	47.31	-89.61	-212.02	-8.76	1.00e-05	1.00e-02
crn[c]	-705.73	75592.90	-53.35	-148245.11	148096.86	1.00e-05	1.00e-02
adrncrn[c]	-456.25	75592.90	1674.88	-146516.90	149825.09	1.00e-05	1.00e-02
adrncoa[m]	-2881.04	47.31	302.90	180.49	383.75	1.00e-05	1.00e-02
crn[m]	-705.73	75592.90	17.91	-148173.86	148168.11	1.00e-05	1.00e-02
adrncrn[m]	-456.25	75592.90	1907.64	-146284.14	150057.86	1.00e-05	1.00e-02
adrnl[e]	-395.04	100000.00	230.34	-195799.35	196218.46	1.00e-05	1.00e-02
adrn[e]	38.80	27.76	1602.59	1518.49	1645.13	1.00e-05	1.00e-02
adrn[c]	38.80	27.76	1561.02	1476.92	1603.56	1.00e-05	1.00e-02
aps[c]	-1550.53	19.10	-1028.62	-1095.75	-1003.06	1.00e-05	1.00e-02
dcamp[c]	-1657.49	13.07	-1048.88	-1104.19	-1035.13	1.00e-05	1.00e-02
fum[c]	-608.36	6.10	-521.38	-563.03	-521.29	1.00e-05	1.00e-02
25aics[c]	-1999.36	16.16	-1349.55	-1410.91	-1329.75	1.00e-05	1.00e-02
aicar[c]	-1375.23	16.12	-812.08	-873.35	-792.37	1.00e-05	1.00e-02
aflatoxin[e]	0.00	100000.00	536.16	-195493.53	196524.28	1.00e-05	1.00e-02
aflatoxin[c]	0.00	100000.00	521.91	-195507.78	196510.03	1.00e-05	1.00e-02
ksii_core4_pre2[g]	-4097.98	46.67	-1446.89	-1568.05	-1367.30	1.00e-05	1.00e-02
ksii_core4_pre3[g]	-4702.35	56.89	-1590.37	-1731.56	-1490.75	1.00e-05	1.00e-02
ksii_core4_pre4[g]	-5371.09	60.48	-1874.61	-2022.83	-1767.95	1.00e-05	1.00e-02
ksii_core4_pre5[g]	-5972.79	71.82	-2015.80	-2186.27	-1886.90	1.00e-05	1.00e-02
ksii_core4_pre7[g]	0.00	100000.00	4303.41	-191726.28	200291.53	1.00e-05	1.00e-02
ksii_core4_pre8[g]	0.00	100000.00	4764.75	-191264.94	200752.88	1.00e-05	1.00e-02
ksii_core2_pre2[g]	-4167.70	38.25	-1593.03	-1697.69	-1529.93	1.00e-05	1.00e-02
ksii_core2_pre3[g]	-4769.40	49.25	-1733.93	-1860.15	-1649.28	1.00e-05	1.00e-02
ksii_core2_pre4[g]	-5438.14	53.20	-2018.13	-2152.09	-1925.74	1.00e-05	1.00e-02
ksii_core2_pre5[g]	-6039.84	64.31	-2159.13	-2314.87	-2044.96	1.00e-05	1.00e-02
ksii_core2_pre7[g]	0.00	100000.00	4227.02	-191802.67	200215.14	1.00e-05	1.00e-02
ksii_core2_pre8[g]	0.00	100000.00	4687.56	-191342.13	200675.68	1.00e-05	1.00e-02
cdpchol[c]	271.30	75592.90	1358.48	-146833.29	149508.68	1.00e-05	1.00e-02
cmp[c]	460.29	70710.68	981.76	-137640.86	139562.82	1.00e-05	1.00e-02
cdpea[c]	452.97	53452.25	1279.19	-103516.92	106033.72	1.00e-05	1.00e-02
Rtotal2[c]	0.00	100000.00	-0.74	-196030.43	195987.38	1.00e-05	1.00e-02
agm[m]	92.87	100000.01	864.67	-195165.02	196852.81	1.00e-05	1.00e-02
ptrc[m]	-13.39	15.04	661.95	602.77	679.56	1.00e-05	1.00e-02
urea[m]	-202.86	15.90	-9.89	-70.75	9.40	1.00e-05	1.00e-02
Rtotal2coa[c]	0.00	100000.00	1336.42	-194693.27	197324.54	1.00e-05	1.00e-02
alpa_hs[c]	-1309.14	22.43	386.57	312.91	418.65	1.00e-05	1.00e-02
pa_hs[c]	0.00	100000.00	214.50	-195815.19	196202.63	1.00e-05	1.00e-02
ala_L[m]	-369.31	5.86	-31.75	-72.93	-32.14	1.00e-05	1.00e-02
glx[m]	-476.60	5.39	-428.36	-468.62	-429.66	1.00e-05	1.00e-02
gly[m]	-393.99	6.51	-153.03	-195.48	-152.15	1.00e-05	1.00e-02
pyr[x]	-476.43	3.99	-349.51	-387.02	-353.57	1.00e-05	1.00e-02
ala_L[x]	-369.31	5.86	-73.19	-114.36	-73.58	1.00e-05	1.00e-02
glx[x]	-476.60	5.39	-434.30	-474.56	-435.60	1.00e-05	1.00e-02
gly[x]	-393.99	6.51	-182.49	-224.94	-181.61	1.00e-05	1.00e-02
ahandrostanglc[c]	-2140.83	250713.27	-488.12	-491915.82	490898.02	1.00e-05	1.00e-02
ahandrostanglc[e]	-2140.83	250713.27	-442.99	-491870.69	490943.15	1.00e-05	1.00e-02
ahandrostanglc[r]	-2140.83	250713.27	-488.12	-491915.82	490898.02	1.00e-05	1.00e-02
ahcys[r]	-280.60	17.49	589.22	525.25	611.63	1.00e-05	1.00e-02
n2m2nmn[l]	0.00	100000.00	2805.45	-193224.24	198793.58	1.00e-05	1.00e-02
n2m2mn[l]	0.00	100000.00	2371.27	-193658.41	198359.40	1.00e-05	1.00e-02
air[c]	-1190.25	13.07	-669.29	-724.60	-655.55	1.00e-05	1.00e-02
5aizc[c]	-1524.86	13.02	-1049.51	-1104.72	-1035.86	1.00e-05	1.00e-02
succoa[m]	-3591.63	28.94	-1903.17	-1989.57	-1858.33	1.00e-05	1.00e-02
mal_L[c]	-831.95	5.56	-658.01	-698.60	-658.97	1.00e-05	1.00e-02
mal_L[m]	-831.95	5.56	-638.99	-679.58	-639.96	1.00e-05	1.00e-02
akg[e]	-804.80	6.71	-626.08	-668.92	-624.79	1.00e-05	1.00e-02
akg[x]	-804.80	6.71	-635.58	-678.43	-634.29	1.00e-05	1.00e-02
prgstrn[c]	-1148.26	250713.27	156.51	-491271.19	491542.65	1.00e-05	1.00e-02
aprgstrn[c]	-1180.74	250713.27	211.02	-491216.68	491597.16	1.00e-05	1.00e-02
xol7ah[c]	-1189.83	250713.27	810.82	-490616.88	492196.96	1.00e-05	1.00e-02
xol7ah2[c]	-1208.69	250713.27	878.95	-490548.76	492265.09	1.00e-05	1.00e-02
xoldioloneh[c]	-1354.78	250713.27	645.87	-490781.83	492032.01	1.00e-05	1.00e-02
xoltriol[c]	-1373.64	250713.27	714.00	-490713.71	492100.14	1.00e-05	1.00e-02
xol7aone[c]	-1152.10	250713.27	761.57	-490666.14	492147.71	1.00e-05	1.00e-02
xoldiolone[c]	-1317.05	250713.27	596.62	-490831.08	491982.76	1.00e-05	1.00e-02
ala_L[e]	-369.31	5.86	-56.58	-97.76	-56.97	1.00e-05	1.00e-02
ala_L[c]	-369.31	5.86	-64.88	-106.06	-65.27	1.00e-05	1.00e-02
asn_L[c]	-526.21	12.12	-178.29	-231.75	-166.40	1.00e-05	1.00e-02
asn_L[e]	-526.21	12.12	-168.81	-222.26	-156.92	1.00e-05	1.00e-02
cys_L[c]	-339.02	13.94	-34.63	-91.64	-19.19	1.00e-05	1.00e-02
cys_L[e]	-339.02	13.94	-26.36	-83.37	-10.91	1.00e-05	1.00e-02
ala_D[e]	-369.29	6.56	-56.57	-99.10	-55.59	1.00e-05	1.00e-02
ala_D[c]	-369.29	6.56	-64.87	-107.40	-63.89	1.00e-05	1.00e-02
gln_L[c]	-526.21	10.14	-91.30	-140.86	-83.31	1.00e-05	1.00e-02
gln_L[e]	-526.21	10.14	-79.44	-129.00	-71.44	1.00e-05	1.00e-02
gly[c]	-393.99	6.51	-176.57	-219.02	-175.69	1.00e-05	1.00e-02
gly[e]	-393.99	6.51	-170.66	-213.10	-169.77	1.00e-05	1.00e-02
ser_L[c]	-513.07	5.92	-208.70	-249.99	-208.98	1.00e-05	1.00e-02
ser_L[e]	-513.07	5.92	-200.44	-241.73	-200.72	1.00e-05	1.00e-02
thr_L[c]	-538.28	8.26	-146.92	-192.81	-142.60	1.00e-05	1.00e-02
thr_L[e]	-538.28	8.26	-136.27	-182.16	-131.95	1.00e-05	1.00e-02
12ppd_R[c]	-326.00	3.41	21.94	-14.42	16.75	1.00e-05	1.00e-02
lald_D[c]	-291.00	2.58	-30.04	-64.79	-36.86	1.00e-05	1.00e-02
12ppd_S[c]	-326.00	3.41	21.94	-14.42	16.75	1.00e-05	1.00e-02
lald_L[c]	-283.62	4.14	-22.66	-60.46	-26.42	1.00e-05	1.00e-02
etoh[c]	-175.47	5.28	85.49	45.45	83.95	1.00e-05	1.00e-02
id3acald[c]	122.28	15.43	513.71	453.77	532.09	1.00e-05	1.00e-02
ind3ac[c]	-92.38	15.44	255.55	195.59	273.94	1.00e-05	1.00e-02
id3acald[m]	122.28	15.43	556.46	496.52	574.84	1.00e-05	1.00e-02
ind3ac[m]	-92.38	15.44	293.56	233.60	311.95	1.00e-05	1.00e-02
pristanal[c]	-36.40	22.20	1616.32	1543.11	1647.96	1.00e-05	1.00e-02
prist[c]	-251.06	21.30	1358.15	1286.71	1388.02	1.00e-05	1.00e-02
aldstrn[c]	-1579.68	250713.27	-361.89	-491789.60	491024.24	1.00e-05	1.00e-02
aldstrn[e]	-1579.68	250713.27	-328.64	-491756.34	491057.50	1.00e-05	1.00e-02
aldstrn[m]	-1579.68	250713.27	-228.89	-491656.59	491157.25	1.00e-05	1.00e-02
dhap[c]	-1298.50	3.83	-1081.30	-1118.50	-1085.66	1.00e-05	1.00e-02
arachd[c]	24.78	25.85	1373.03	1292.69	1411.82	1.00e-05	1.00e-02
12HPET[c]	0.00	100000.00	1348.25	-194681.44	197336.38	1.00e-05	1.00e-02
15HPET[c]	0.00	100000.00	1348.26	-194681.43	197336.38	1.00e-05	1.00e-02
5HPET[c]	0.00	100000.00	1348.26	-194681.43	197336.39	1.00e-05	1.00e-02
leuktrA4[c]	-90.79	28.05	1170.49	1085.82	1213.59	1.00e-05	1.00e-02
dhcholestancoa[x]	-4458.94	250713.28	-1244.42	-492672.13	490141.72	1.00e-05	1.00e-02
h2o[r]	-220.41	4.38	-133.43	-142.01	-124.85	1.00e+00	1.00e+00
o2[r]	16.40	25.18	16.40	-62.65	53.88	1.00e-05	1.00e-02
dhcholestancoa[r]	-4458.94	250713.28	-1153.93	-492581.64	490232.21	1.00e-05	1.00e-02
cholcoar[x]	-4623.89	250713.28	-1409.37	-492837.08	489976.77	1.00e-05	1.00e-02
cholcoar[r]	-4623.89	250713.28	-1318.88	-492746.59	490067.26	1.00e-05	1.00e-02
amuco[c]	-548.85	8.92	-288.19	-335.35	-282.59	1.00e-05	1.00e-02
amet[r]	-339.57	100000.00	660.73	-195368.96	196648.85	1.00e-05	1.00e-02
amet[m]	-339.57	100000.00	769.84	-195259.85	196757.97	1.00e-05	1.00e-02
ahcys[m]	-280.60	17.49	684.11	620.14	706.52	1.00e-05	1.00e-02
imp[c]	-1265.72	13.07	-787.58	-842.87	-773.84	1.00e-05	1.00e-02
cgly[e]	-492.07	12.73	-45.36	-100.00	-32.29	1.00e-05	1.00e-02
amp[x]	-1034.56	9.06	-527.33	-574.78	-521.44	1.00e-05	1.00e-02
amp[r]	-1034.56	9.06	-512.93	-560.38	-507.04	1.00e-05	1.00e-02
strch1[e]	-7601.95	54.44	-2597.79	-2734.18	-2502.97	1.00e-05	1.00e-02
glc_D[e]	-907.42	4.24	-371.26	-409.26	-374.82	1.00e-05	1.00e-02
strch2[e]	-2251.99	12.40	-822.23	-876.23	-809.79	1.00e-05	1.00e-02
glygn2[e]	0.00	100000.00	4959.48	-191070.21	200947.61	1.00e-05	1.00e-02
glygn4[e]	0.00	100000.00	1385.08	-194644.61	197373.20	1.00e-05	1.00e-02
andrstrnglc[c]	-2140.83	250713.27	-488.12	-491915.82	490898.02	1.00e-05	1.00e-02
andrstrnglc[e]	-2140.83	250713.27	-442.99	-491870.69	490943.15	1.00e-05	1.00e-02
andrstrnglc[r]	-2140.83	250713.27	-488.12	-491915.82	490898.02	1.00e-05	1.00e-02
andrstrn[e]	-1232.62	250713.27	107.78	-491319.92	491493.92	1.00e-05	1.00e-02
andrstrn[c]	-1232.62	250713.27	72.16	-491355.55	491458.29	1.00e-05	1.00e-02
andrstrn[r]	-1232.62	250713.27	72.16	-491355.55	491458.29	1.00e-05	1.00e-02
antipyrene[e]	0.00	100000.00	536.16	-195493.53	196524.28	1.00e-05	1.00e-02
antipyrene[c]	0.00	100000.00	521.91	-195507.78	196510.03	1.00e-05	1.00e-02
2aobut[m]	-485.37	4.87	-153.85	-193.09	-156.17	1.00e-05	1.00e-02
msa[m]	-484.95	12.80	-340.23	-395.00	-327.02	1.00e-05	1.00e-02
ala_B[m]	-373.85	16.11	-36.17	-97.43	-16.47	1.00e-05	1.00e-02
apnnox[e]	-832.13	181265.39	-117.25	-355427.11	355151.05	1.00e-05	1.00e-02
apnnox[c]	-832.13	181265.39	-136.25	-355446.11	355132.05	1.00e-05	1.00e-02
apoC[c]	0.00	100000.00	43.49	-195986.20	196031.62	1.00e-05	1.00e-02
lys_L[c]	-346.75	11.02	305.61	254.33	315.32	1.00e-05	1.00e-02
apoC_Lys[c]	0.00	100000.00	565.40	-195464.29	196553.53	1.00e-05	1.00e-02
apoC[m]	0.00	100000.00	48.24	-195981.45	196036.37	1.00e-05	1.00e-02
lys_L[m]	-346.75	11.02	376.73	325.45	386.44	1.00e-05	1.00e-02
apoC_Lys[m]	0.00	100000.00	627.15	-195402.53	196615.28	1.00e-05	1.00e-02
apoC_Lys_btn[c]	0.00	100000.00	1174.30	-194855.39	197162.42	1.00e-05	1.00e-02
biocyt[c]	-1065.09	106904.50	152.20	-209410.31	209673.15	1.00e-05	1.00e-02
apoC_Lys_btn[m]	0.00	100000.00	1302.55	-194727.14	197290.68	1.00e-05	1.00e-02
biocyt[m]	-1065.09	106904.50	285.50	-209277.01	209806.44	1.00e-05	1.00e-02
appnn[e]	-471.25	125356.64	243.63	-245485.07	245930.76	1.00e-05	1.00e-02
appnn[c]	-471.25	125356.64	224.63	-245504.07	245911.76	1.00e-05	1.00e-02
aprut[c]	-159.33	12.48	490.52	436.36	503.11	1.00e-05	1.00e-02
n4abutn[c]	-273.86	7.70	203.81	159.04	207.03	1.00e-05	1.00e-02
