Metabolite ID	Standard Gibbs energy of formation (kJ/mol)	Uncertainty corresponding to 95% confidence interval (kJ/mol)	Standard transformed Gibbs energy of formation (kJ/mol)	Minimum transformed Gibbs energy of formation (kJ/mol)	Maximum transformed Gibbs energy of formation (kJ/mol)	Minimum concentration (M)	Maximum concentration (M)
3ohodcoa[x]	-3299.01	38.45	-591.81	-696.87	-528.31	1.00e-05	1.00e-02
pmtcoa[x]	-3185.26	37.39	-563.03	-666.01	-501.62	1.00e-05	1.00e-02
3ohxccoa[x]	-3248.27	45.97	135.81	16.03	214.03	1.00e-05	1.00e-02
ttccoa[x]	-3135.47	44.57	163.64	46.60	239.11	1.00e-05	1.00e-02
acac[x]	-496.51	6.75	-284.99	-327.90	-283.64	1.00e-05	1.00e-02
acald[m]	-143.23	4.34	49.74	11.55	46.37	1.00e-05	1.00e-02
acald[c]	-143.23	4.34	30.74	-7.45	27.37	1.00e-05	1.00e-02
acald[r]	-143.23	4.34	30.74	-7.45	27.37	1.00e-05	1.00e-02
acald[x]	-143.23	4.34	25.99	-12.20	22.62	1.00e-05	1.00e-02
atp[m]	-1046.85	100000.00	-473.22	-196488.38	195516.74	2.80e-03	2.04e-02
adp[m]	-1917.81	25.33	-1344.18	-1409.16	-1306.57	2.60e-03	9.40e-03
pi[m]	-1084.61	5.25	-1036.59	-1076.58	-1038.17	1.00e-05	1.00e-02
hco3[m]	-556.22	6.93	-508.02	-551.29	-506.32	1.00e-05	1.00e-02
malcoa[m]	-3597.70	28.81	-2005.72	-2091.87	-1961.14	1.00e-05	1.00e-02
accoa[c]	-3277.94	29.23	-1799.42	-1886.40	-1753.99	1.00e-05	1.00e-02
accoa[g]	-3277.94	29.23	-1972.30	-2059.28	-1926.87	1.00e-05	1.00e-02
amp[m]	-1034.53	9.06	-455.66	-503.11	-449.79	1.00e-05	1.00e-02
ppi[m]	-1977.52	8.49	-1931.42	-1977.75	-1926.65	1.00e-05	1.00e-02
ppa[m]	-355.56	7.47	-114.35	-158.68	-111.58	1.00e-05	1.00e-02
accoa[n]	-3277.94	29.23	-1799.42	-1886.40	-1753.99	1.00e-05	1.00e-02
accoa[r]	-3277.94	29.23	-1799.42	-1886.40	-1753.99	1.00e-05	1.00e-02
acetone[e]	-164.08	7.45	104.00	59.72	106.72	1.00e-05	1.00e-02
acetone[c]	-164.08	7.45	96.88	52.59	99.60	1.00e-05	1.00e-02
acetone[m]	-164.08	7.45	125.38	81.09	128.10	1.00e-05	1.00e-02
acgagbside_hs[c]	0.00	100000.00	4001.31	-192028.38	199989.43	1.00e-05	1.00e-02
acgagbside_hs[g]	0.00	100000.00	3536.97	-192492.72	199525.10	1.00e-05	1.00e-02
acgagbside_hs[l]	0.00	100000.00	3072.64	-192957.05	199060.76	1.00e-05	1.00e-02
acgalfucgalacgalfuc12gal14acglcgalgluside_hs[e]	0.00	100000.00	6031.80	-189997.89	202019.93	1.00e-05	1.00e-02
acgalfucgalacgalfuc12gal14acglcgalgluside_hs[c]	0.00	100000.00	5871.48	-190158.21	201859.61	1.00e-05	1.00e-02
acgalfucgalacgalfucgalacglcgal14acglcgalgluside_hs[e]	0.00	100000.00	7059.44	-188970.25	203047.57	1.00e-05	1.00e-02
acgalfucgalacgalfucgalacglcgal14acglcgalgluside_hs[c]	0.00	100000.00	6871.81	-189157.88	202859.93	1.00e-05	1.00e-02
acgal[c]	-893.58	7.91	-241.28	-286.48	-237.65	1.00e-05	1.00e-02
acgal1p[c]	-1743.31	8.77	-1134.75	-1181.63	-1129.43	1.00e-05	1.00e-02
itp[c]	-3015.38	15.21	-2538.84	-2598.35	-2520.90	1.00e-05	1.00e-02
idp[c]	-2139.00	13.56	-1662.46	-1718.73	-1647.76	1.00e-05	1.00e-02
acgal[g]	-893.58	7.91	-317.46	-362.66	-313.82	1.00e-05	1.00e-02
acgal[l]	-893.58	7.91	-395.17	-440.37	-391.53	1.00e-05	1.00e-02
gam6p[c]	-1603.81	9.56	-1039.04	-1087.47	-1032.17	1.00e-05	1.00e-02
acgam6p[c]	-1751.95	9.43	-1143.51	-1191.68	-1136.91	1.00e-05	1.00e-02
acgam[c]	-893.01	8.98	-240.71	-288.00	-234.98	1.00e-05	1.00e-02
acgam1p[c]	-1747.37	10.28	-1138.81	-1188.65	-1130.54	1.00e-05	1.00e-02
acgam[l]	-893.01	8.98	-394.60	-441.89	-388.87	1.00e-05	1.00e-02
acgbgbside_hs[c]	-473.79	75592.90	309.04	-147882.73	148459.25	1.00e-05	1.00e-02
acgbgbside_hs[g]	-473.79	75592.90	218.02	-147973.75	148368.22	1.00e-05	1.00e-02
acgbgbside_hs[l]	-473.79	75592.90	126.17	-148065.60	148276.37	1.00e-05	1.00e-02
acgpail_hs[c]	0.00	100000.00	1260.54	-194769.15	197248.67	1.00e-05	1.00e-02
ac[c]	-366.69	4.11	-236.22	-273.97	-240.04	1.00e-05	1.00e-02
gpail_hs[c]	0.00	100000.00	1217.79	-194811.90	197205.91	1.00e-05	1.00e-02
acglu[m]	-845.62	9.44	-411.46	-459.64	-404.84	1.00e-05	1.00e-02
ac[e]	-366.69	4.11	-232.65	-270.40	-236.47	1.00e-05	1.00e-02
ach[e]	-536.21	75592.90	177.93	-148013.84	148328.13	1.00e-05	1.00e-02
chol[e]	-372.39	75592.90	252.39	-147939.38	148402.59	1.00e-05	1.00e-02
ach[n]	-536.21	75592.90	158.93	-148032.84	148309.13	1.00e-05	1.00e-02
ach[c]	-536.21	75592.90	158.93	-148032.84	148309.13	1.00e-05	1.00e-02
cit[c]	-1161.03	7.95	-943.61	-988.89	-939.90	1.00e-05	1.00e-02
oaa[c]	-791.11	6.29	-704.12	-746.14	-703.68	1.00e-05	1.00e-02
acn13acngalgbside_hs[c]	0.00	100000.00	5259.63	-190770.06	201247.75	1.00e-05	1.00e-02
acn13acngalgbside_hs[e]	0.00	100000.00	5403.32	-190626.37	201391.44	1.00e-05	1.00e-02
acn13acngalgbside_hs[g]	0.00	100000.00	4648.92	-191380.76	200637.05	1.00e-05	1.00e-02
acn23acngalgbside_hs[c]	0.00	100000.00	5259.63	-190770.06	201247.75	1.00e-05	1.00e-02
acn23acngalgbside_hs[e]	0.00	100000.00	5403.32	-190626.37	201391.44	1.00e-05	1.00e-02
acn23acngalgbside_hs[g]	0.00	100000.00	4648.92	-191380.76	200637.05	1.00e-05	1.00e-02
acnacngal14acglcgalgluside_hs[e]	-206.33	11.67	195.75	143.19	206.75	1.00e-05	1.00e-02
acnacngal14acglcgalgluside_hs[c]	-206.33	11.67	185.05	132.49	196.05	1.00e-05	1.00e-02
acnacngal14acglcgalgluside_hs[g]	-206.33	11.67	139.37	86.81	150.37	1.00e-05	1.00e-02
acnacngalgbside_hs[c]	0.00	100000.00	5259.63	-190770.06	201247.75	1.00e-05	1.00e-02
acnacngalgbside_hs[e]	0.00	100000.00	5403.32	-190626.37	201391.44	1.00e-05	1.00e-02
acnacngalgbside_hs[g]	0.00	100000.00	4648.92	-191380.76	200637.05	1.00e-05	1.00e-02
acmanap[c]	-1749.77	11.28	-1141.34	-1193.13	-1131.10	1.00e-05	1.00e-02
pep[c]	-1285.95	5.31	-1199.13	-1239.22	-1200.60	1.00e-05	1.00e-02
acnamp[c]	-2222.17	9.42	-1483.61	-1531.77	-1477.02	1.00e-05	1.00e-02
man6p[c]	-1755.78	4.02	-1277.64	-1315.20	-1281.64	1.00e-05	1.00e-02
kdnp[c]	-2225.50	6.22	-1617.09	-1658.98	-1616.77	1.00e-05	1.00e-02
acnam[c]	-1368.78	9.14	-586.00	-633.61	-579.95	1.00e-05	1.00e-02
acnam[l]	-1368.78	9.14	-770.00	-817.61	-763.96	1.00e-05	1.00e-02
acnam[n]	-1368.78	9.14	-586.00	-633.61	-579.95	1.00e-05	1.00e-02
acngalacglcgal14acglcgalgluside_hs[e]	0.00	100000.00	5271.50	-190758.19	201259.63	1.00e-05	1.00e-02
acngalacglcgal14acglcgalgluside_hs[c]	0.00	100000.00	5131.37	-190898.32	201119.49	1.00e-05	1.00e-02
acngalacglcgal14acglcgalgluside_hs[g]	0.00	100000.00	4535.81	-191493.88	200523.93	1.00e-05	1.00e-02
acmana[c]	-889.29	8.25	-236.98	-282.85	-232.68	1.00e-05	1.00e-02
2mbcoa[m]	-3257.19	30.45	-1327.56	-1416.94	-1279.75	1.00e-05	1.00e-02
fad[m]	-2226.53	30.91	-731.01	-821.29	-682.30	1.00e-05	1.00e-02
2mb2coa[m]	-3195.00	32.18	-1361.85	-1454.61	-1310.66	1.00e-05	1.00e-02
fadh2[m]	-2264.19	34.45	-672.19	-769.40	-616.54	1.00e-05	1.00e-02
btcoa[m]	-3297.89	31.55	-1464.74	-1556.26	-1414.78	1.00e-05	1.00e-02
ivcoa[m]	-3257.19	30.45	-1327.56	-1416.94	-1279.75	1.00e-05	1.00e-02
3mb2coa[m]	-3195.00	32.18	-1361.85	-1454.61	-1310.66	1.00e-05	1.00e-02
ibcoa[m]	-3263.53	30.13	-1430.39	-1519.14	-1383.20	1.00e-05	1.00e-02
2mp2coa[m]	-3194.88	30.98	-1458.21	-1548.62	-1409.36	1.00e-05	1.00e-02
o2[x]	16.40	25.17	16.40	-62.62	53.86	1.00e-05	1.00e-02
h2o2[x]	-134.03	25.17	-49.42	-128.44	-11.96	1.00e-05	1.00e-02
hdd2coa[x]	-3119.78	37.97	-582.13	-686.24	-519.58	1.00e-05	1.00e-02
acorn[c]	-473.88	11.49	134.72	82.51	145.36	1.00e-05	1.00e-02
orn[c]	-322.95	13.35	242.43	186.57	256.72	1.00e-05	1.00e-02
cit[m]	-1161.03	7.95	-919.83	-965.10	-916.12	1.00e-05	1.00e-02
icit[m]	-1153.45	7.98	-912.24	-957.57	-908.48	1.00e-05	1.00e-02
fad[x]	-2226.53	30.91	-915.09	-1005.37	-866.38	1.00e-05	1.00e-02
fadh2[x]	-2264.19	34.45	-868.13	-965.35	-812.49	1.00e-05	1.00e-02
dhcholoylcoa[x]	-4396.58	250713.28	-1266.37	-492694.08	490119.78	1.00e-05	1.00e-02
thcholoylcoa[x]	-4616.71	250713.28	-1401.87	-492829.58	489984.27	1.00e-05	1.00e-02
h2o[x]	-220.21	4.38	-135.60	-144.18	-127.02	1.00e+00	1.00e+00
cholcoas[x]	-4623.79	250713.28	-1409.27	-492836.98	489976.87	1.00e-05	1.00e-02
cholcoads[x]	-4561.60	250713.28	-1431.39	-492859.09	489954.76	1.00e-05	1.00e-02
fmn[c]	-1369.23	27.92	-543.36	-627.77	-500.52	1.00e-05	1.00e-02
ribflv[c]	-511.63	26.35	358.22	276.88	397.98	1.00e-05	1.00e-02
acrn[c]	-908.60	75592.90	-125.74	-148317.51	148024.46	1.00e-05	1.00e-02
acrn[m]	-908.60	75592.90	-40.24	-148232.00	148109.97	1.00e-05	1.00e-02
amp[c]	-1034.53	9.06	-512.90	-572.22	-512.48	1.00e-07	1.20e-03
ppi[c]	-1977.52	8.49	-1935.53	-1968.07	-1931.47	2.10e-03	7.60e-03
ppcoa[c]	-3256.67	30.38	-1691.37	-1780.61	-1643.69	1.00e-05	1.00e-02
ppa[c]	-355.56	7.47	-138.11	-182.44	-135.34	1.00e-05	1.00e-02
ac[m]	-366.69	4.11	-221.96	-259.71	-225.78	1.00e-05	1.00e-02
Nacsertn[c]	-106.16	18.37	502.13	436.44	526.26	1.00e-05	1.00e-02
melatn[c]	-75.80	17.63	619.49	555.24	642.18	1.00e-05	1.00e-02
ac[g]	-366.69	4.11	-251.39	-289.14	-255.21	1.00e-05	1.00e-02
acetol[c]	-293.52	2.33	-32.57	-66.82	-39.87	1.00e-05	1.00e-02
adn[c]	-190.06	9.95	375.34	326.15	382.96	1.00e-05	1.00e-02
ins[c]	-409.72	10.44	112.19	62.03	120.79	1.00e-05	1.00e-02
nh4[e]	-80.20	25.17	98.37	19.35	135.83	1.00e-05	1.00e-02
adn[e]	-190.06	9.95	390.78	341.59	398.40	1.00e-05	1.00e-02
ins[e]	-409.72	10.44	126.44	76.28	135.04	1.00e-05	1.00e-02
ade[e]	320.82	10.85	544.18	493.23	553.57	1.00e-05	1.00e-02
ade[c]	320.82	10.85	538.22	487.27	547.61	1.00e-05	1.00e-02
gtp[c]	-3009.78	100000.00	-2489.78	-198519.47	193498.35	1.00e-05	1.00e-02
gdp[c]	-2133.40	100000.00	-1613.40	-197643.09	194374.73	1.00e-05	1.00e-02
gtp[m]	-3009.78	100000.00	-2436.05	-198465.74	193552.08	1.00e-05	1.00e-02
gdp[m]	-2133.40	100000.00	-1559.67	-197589.36	194428.46	1.00e-05	1.00e-02
damp[c]	-881.80	9.49	-360.17	-408.46	-353.45	1.00e-05	1.00e-02
datp[c]	-881.83	100000.00	-361.80	-196391.49	195626.32	1.00e-05	1.00e-02
dadp[c]	-1752.79	25.73	-1232.76	-1312.88	-1194.19	1.00e-05	1.00e-02
ametam[c]	2.09	100000.00	1045.16	-194984.53	197033.29	1.00e-05	1.00e-02
camp[c]	-805.98	12.53	-327.57	-381.81	-314.89	1.00e-05	1.00e-02
adn[m]	-190.06	9.95	437.10	387.91	444.72	1.00e-05	1.00e-02
g1p[c]	-1747.11	4.47	-1268.95	-1307.39	-1272.06	1.00e-05	1.00e-02
adpman[c]	-2621.34	14.87	-1621.02	-1679.84	-1603.75	1.00e-05	1.00e-02
man1p[c]	-1747.11	4.47	-1268.95	-1307.39	-1272.06	1.00e-05	1.00e-02
adprib[e]	-2476.17	14.97	-1537.89	-1596.93	-1520.41	1.00e-05	1.00e-02
adprib[c]	-2476.17	14.97	-1562.83	-1621.87	-1545.35	1.00e-05	1.00e-02
adp[x]	-1917.81	25.33	-1411.48	-1490.81	-1373.72	1.00e-05	1.00e-02
adrncoa[c]	-2882.42	47.27	-12.36	-134.70	68.42	1.00e-05	1.00e-02
adrncoa[x]	-2882.42	47.27	-90.98	-213.32	-10.21	1.00e-05	1.00e-02
crn[c]	-705.46	75592.90	-53.07	-148244.84	148097.13	1.00e-05	1.00e-02
adrncrn[c]	-456.32	75592.90	1674.81	-146516.97	149825.02	1.00e-05	1.00e-02
adrncoa[m]	-2882.42	47.27	301.52	179.19	382.30	1.00e-05	1.00e-02
crn[m]	-705.46	75592.90	18.18	-148173.58	148168.38	1.00e-05	1.00e-02
adrncrn[m]	-456.32	75592.90	1907.57	-146284.21	150057.78	1.00e-05	1.00e-02
adrnl[e]	-394.87	100000.00	230.51	-195799.18	196218.64	1.00e-05	1.00e-02
adrn[e]	38.52	27.74	1602.32	1518.26	1644.81	1.00e-05	1.00e-02
adrn[c]	38.52	27.74	1560.75	1476.69	1603.24	1.00e-05	1.00e-02
aps[c]	-1550.61	19.09	-1028.70	-1095.81	-1003.16	1.00e-05	1.00e-02
dcamp[c]	-1657.58	13.06	-1048.97	-1104.27	-1035.25	1.00e-05	1.00e-02
fum[c]	-608.71	6.10	-521.73	-563.38	-521.65	1.00e-05	1.00e-02
25aics[c]	-1999.32	16.15	-1349.51	-1410.85	-1329.74	1.00e-05	1.00e-02
aicar[c]	-1374.97	16.11	-811.82	-873.08	-792.13	1.00e-05	1.00e-02
aflatoxin[e]	0.00	100000.00	536.16	-195493.53	196524.28	1.00e-05	1.00e-02
aflatoxin[c]	0.00	100000.00	521.91	-195507.78	196510.03	1.00e-05	1.00e-02
ksii_core4_pre2[g]	-4098.62	46.63	-1447.53	-1568.62	-1368.02	1.00e-05	1.00e-02
ksii_core4_pre3[g]	-4703.18	56.84	-1591.21	-1732.31	-1491.68	1.00e-05	1.00e-02
ksii_core4_pre4[g]	-5371.99	60.43	-1875.51	-2023.63	-1768.94	1.00e-05	1.00e-02
ksii_core4_pre5[g]	-5973.88	71.77	-2016.89	-2187.24	-1888.10	1.00e-05	1.00e-02
ksii_core4_pre7[g]	0.00	100000.00	4303.41	-191726.28	200291.53	1.00e-05	1.00e-02
ksii_core4_pre8[g]	0.00	100000.00	4764.75	-191264.94	200752.88	1.00e-05	1.00e-02
ksii_core2_pre2[g]	-4168.21	38.22	-1593.54	-1698.14	-1530.51	1.00e-05	1.00e-02
ksii_core2_pre3[g]	-4770.10	49.21	-1734.64	-1860.78	-1650.06	1.00e-05	1.00e-02
ksii_core2_pre4[g]	-5438.91	53.16	-2018.90	-2152.77	-1926.59	1.00e-05	1.00e-02
ksii_core2_pre5[g]	-6040.79	64.26	-2160.09	-2315.72	-2046.01	1.00e-05	1.00e-02
ksii_core2_pre7[g]	0.00	100000.00	4227.02	-191802.67	200215.14	1.00e-05	1.00e-02
ksii_core2_pre8[g]	0.00	100000.00	4687.56	-191342.13	200675.68	1.00e-05	1.00e-02
cdpchol[c]	271.42	75592.90	1358.60	-146833.16	149508.81	1.00e-05	1.00e-02
cmp[c]	460.33	70710.68	981.80	-137640.82	139562.85	1.00e-05	1.00e-02
cdpea[c]	452.94	53452.25	1279.16	-103516.95	106033.69	1.00e-05	1.00e-02
Rtotal2[c]	0.00	100000.00	-0.74	-196030.43	195987.38	1.00e-05	1.00e-02
agm[m]	92.36	100000.01	864.17	-195165.53	196852.30	1.00e-05	1.00e-02
ptrc[m]	-13.22	15.03	662.12	602.97	679.71	1.00e-05	1.00e-02
urea[m]	-202.86	15.90	-9.89	-70.74	9.40	1.00e-05	1.00e-02
Rtotal2coa[c]	0.00	100000.00	1336.42	-194693.27	197324.54	1.00e-05	1.00e-02
alpa_hs[c]	-1440.70	31.70	341.99	250.18	392.24	1.00e-05	1.00e-02
pa_hs[c]	0.00	100000.00	214.50	-195815.19	196202.63	1.00e-05	1.00e-02
ala_L[m]	-369.43	5.86	-31.88	-73.06	-32.27	1.00e-05	1.00e-02
glx[m]	-476.48	5.40	-428.24	-468.51	-429.53	1.00e-05	1.00e-02
gly[m]	-393.75	6.51	-152.78	-195.23	-151.90	1.00e-05	1.00e-02
pyr[x]	-476.44	3.99	-349.53	-387.04	-353.58	1.00e-05	1.00e-02
ala_L[x]	-369.43	5.86	-73.31	-114.49	-73.70	1.00e-05	1.00e-02
glx[x]	-476.48	5.40	-434.17	-474.44	-435.47	1.00e-05	1.00e-02
gly[x]	-393.75	6.51	-182.25	-224.70	-181.36	1.00e-05	1.00e-02
ahandrostanglc[c]	-2139.48	250713.27	-486.77	-491914.47	490899.37	1.00e-05	1.00e-02
ahandrostanglc[e]	-2139.48	250713.27	-441.64	-491869.34	490944.50	1.00e-05	1.00e-02
ahandrostanglc[r]	-2139.48	250713.27	-486.77	-491914.47	490899.37	1.00e-05	1.00e-02
ahcys[r]	-280.72	17.48	589.10	525.15	611.49	1.00e-05	1.00e-02
n2m2nmn[l]	0.00	100000.00	2805.45	-193224.24	198793.58	1.00e-05	1.00e-02
n2m2mn[l]	0.00	100000.00	2371.27	-193658.41	198359.40	1.00e-05	1.00e-02
air[c]	-1190.15	13.06	-669.20	-724.48	-655.47	1.00e-05	1.00e-02
5aizc[c]	-1524.80	13.01	-1049.44	-1104.63	-1035.82	1.00e-05	1.00e-02
succoa[m]	-3590.81	29.55	-1902.35	-1989.95	-1856.31	1.00e-05	1.00e-02
mal_L[c]	-832.10	5.56	-658.16	-698.75	-659.13	1.00e-05	1.00e-02
mal_L[m]	-832.10	5.56	-639.14	-679.73	-640.11	1.00e-05	1.00e-02
akg[e]	-804.56	6.71	-625.84	-668.69	-624.56	1.00e-05	1.00e-02
akg[x]	-804.56	6.71	-635.34	-678.19	-634.06	1.00e-05	1.00e-02
prgstrn[c]	-1147.31	250713.27	157.46	-491270.24	491543.60	1.00e-05	1.00e-02
aprgstrn[c]	-1179.76	250713.27	211.99	-491215.71	491598.13	1.00e-05	1.00e-02
xol7ah[c]	-1188.61	250713.27	812.05	-490615.66	492198.19	1.00e-05	1.00e-02
xol7ah2[c]	-1207.43	250713.27	880.21	-490547.49	492266.35	1.00e-05	1.00e-02
xoldioloneh[c]	-1353.62	250713.27	647.03	-490780.67	492033.17	1.00e-05	1.00e-02
xoltriol[c]	-1372.44	250713.27	715.19	-490712.51	492101.33	1.00e-05	1.00e-02
xol7aone[c]	-1151.22	250713.27	762.45	-490665.25	492148.59	1.00e-05	1.00e-02
xoldiolone[c]	-1316.24	250713.27	597.43	-490830.27	491983.57	1.00e-05	1.00e-02
ala_L[e]	-369.43	5.86	-56.71	-97.89	-57.10	1.00e-05	1.00e-02
ala_L[c]	-369.43	5.86	-65.01	-106.19	-65.40	1.00e-05	1.00e-02
asn_L[c]	-526.21	12.13	-178.29	-231.76	-166.40	1.00e-05	1.00e-02
asn_L[e]	-526.21	12.13	-168.81	-222.27	-156.91	1.00e-05	1.00e-02
cys_L[c]	-339.02	13.94	-34.63	-91.65	-19.19	1.00e-05	1.00e-02
cys_L[e]	-339.02	13.94	-26.36	-83.37	-10.91	1.00e-05	1.00e-02
ala_D[e]	-369.42	6.56	-56.69	-99.23	-55.72	1.00e-05	1.00e-02
ala_D[c]	-369.42	6.56	-64.99	-107.53	-64.02	1.00e-05	1.00e-02
gln_L[c]	-526.20	10.14	-91.30	-140.86	-83.31	1.00e-05	1.00e-02
gln_L[e]	-526.20	10.14	-79.44	-128.99	-71.44	1.00e-05	1.00e-02
gly[c]	-393.75	6.51	-176.33	-218.77	-175.44	1.00e-05	1.00e-02
gly[e]	-393.75	6.51	-170.41	-212.86	-169.53	1.00e-05	1.00e-02
ser_L[c]	-512.94	5.92	-208.58	-249.87	-208.86	1.00e-05	1.00e-02
ser_L[e]	-512.94	5.92	-200.31	-241.60	-200.59	1.00e-05	1.00e-02
thr_L[c]	-538.16	8.27	-146.80	-192.70	-142.47	1.00e-05	1.00e-02
thr_L[e]	-538.16	8.27	-136.15	-182.05	-131.82	1.00e-05	1.00e-02
12ppd_R[c]	-325.97	3.40	21.97	-14.40	16.77	1.00e-05	1.00e-02
lald_D[c]	-291.00	2.58	-30.05	-64.79	-36.87	1.00e-05	1.00e-02
12ppd_S[c]	-325.97	3.40	21.97	-14.40	16.77	1.00e-05	1.00e-02
lald_L[c]	-283.61	4.14	-22.65	-60.46	-26.41	1.00e-05	1.00e-02
etoh[c]	-175.49	5.28	85.47	45.43	83.94	1.00e-05	1.00e-02
id3acald[c]	122.04	15.42	513.47	453.55	531.82	1.00e-05	1.00e-02
ind3ac[c]	-92.61	15.43	255.32	195.39	273.69	1.00e-05	1.00e-02
id3acald[m]	122.04	15.42	556.22	496.31	574.57	1.00e-05	1.00e-02
ind3ac[m]	-92.61	15.43	293.33	233.40	311.70	1.00e-05	1.00e-02
pristanal[c]	-36.44	22.19	1616.27	1543.10	1647.88	1.00e-05	1.00e-02
prist[c]	-251.09	21.28	1358.11	1286.71	1387.95	1.00e-05	1.00e-02
aldstrn[c]	-1578.80	250713.27	-361.01	-491788.72	491025.12	1.00e-05	1.00e-02
aldstrn[e]	-1578.80	250713.27	-327.76	-491755.46	491058.38	1.00e-05	1.00e-02
aldstrn[m]	-1578.80	250713.27	-228.01	-491655.71	491158.13	1.00e-05	1.00e-02
dhap[c]	-1298.55	3.83	-1081.34	-1118.54	-1085.70	1.00e-05	1.00e-02
arachd[c]	24.52	25.83	1372.78	1292.47	1411.52	1.00e-05	1.00e-02
12HPET[c]	0.00	100000.00	1348.25	-194681.44	197336.38	1.00e-05	1.00e-02
15HPET[c]	0.00	100000.00	1348.26	-194681.43	197336.38	1.00e-05	1.00e-02
5HPET[c]	0.00	100000.00	1348.26	-194681.43	197336.39	1.00e-05	1.00e-02
leuktrA4[c]	-91.01	28.03	1170.27	1085.65	1213.32	1.00e-05	1.00e-02
dhcholestancoa[x]	-4458.77	250713.28	-1244.26	-492671.96	490141.89	1.00e-05	1.00e-02
h2o[r]	-220.21	4.38	-133.22	-141.80	-124.64	1.00e+00	1.00e+00
o2[r]	16.40	25.17	16.40	-62.62	53.86	1.00e-05	1.00e-02
dhcholestancoa[r]	-4458.77	250713.28	-1153.76	-492581.47	490232.38	1.00e-05	1.00e-02
cholcoar[x]	-4623.79	250713.28	-1409.27	-492836.98	489976.87	1.00e-05	1.00e-02
cholcoar[r]	-4623.79	250713.28	-1318.78	-492746.49	490067.36	1.00e-05	1.00e-02
amuco[c]	-548.95	8.91	-288.29	-335.44	-282.71	1.00e-05	1.00e-02
amet[r]	-339.34	100000.00	660.96	-195368.73	196649.09	1.00e-05	1.00e-02
amet[m]	-339.34	100000.00	770.07	-195259.62	196758.20	1.00e-05	1.00e-02
ahcys[m]	-280.72	17.48	683.99	620.04	706.37	1.00e-05	1.00e-02
imp[c]	-1265.64	13.06	-787.50	-842.79	-773.77	1.00e-05	1.00e-02
cgly[e]	-492.08	12.72	-45.37	-99.99	-32.32	1.00e-05	1.00e-02
amp[x]	-1034.53	9.06	-527.30	-574.74	-521.42	1.00e-05	1.00e-02
amp[r]	-1034.53	9.06	-512.90	-560.34	-507.02	1.00e-05	1.00e-02
strch1[e]	-7602.54	54.40	-2598.38	-2734.68	-2503.64	1.00e-05	1.00e-02
glc_D[e]	-907.35	4.24	-371.19	-409.19	-374.76	1.00e-05	1.00e-02
strch2[e]	-2252.11	12.39	-822.35	-876.33	-809.93	1.00e-05	1.00e-02
glygn2[e]	0.00	100000.00	4959.48	-191070.21	200947.61	1.00e-05	1.00e-02
glygn4[e]	0.00	100000.00	1385.08	-194644.61	197373.20	1.00e-05	1.00e-02
andrstrnglc[c]	-2139.48	250713.27	-486.77	-491914.47	490899.37	1.00e-05	1.00e-02
andrstrnglc[e]	-2139.48	250713.27	-441.64	-491869.34	490944.50	1.00e-05	1.00e-02
andrstrnglc[r]	-2139.48	250713.27	-486.77	-491914.47	490899.37	1.00e-05	1.00e-02
andrstrn[e]	-1231.30	250713.27	109.10	-491318.60	491495.24	1.00e-05	1.00e-02
andrstrn[c]	-1231.30	250713.27	73.48	-491354.23	491459.62	1.00e-05	1.00e-02
andrstrn[r]	-1231.30	250713.27	73.48	-491354.23	491459.62	1.00e-05	1.00e-02
antipyrene[e]	0.00	100000.00	536.16	-195493.53	196524.28	1.00e-05	1.00e-02
antipyrene[c]	0.00	100000.00	521.91	-195507.78	196510.03	1.00e-05	1.00e-02
2aobut[m]	-485.35	4.87	-153.83	-193.06	-156.16	1.00e-05	1.00e-02
msa[m]	-484.94	12.82	-340.22	-395.02	-326.97	1.00e-05	1.00e-02
ala_B[m]	-373.95	16.13	-36.27	-97.57	-16.53	1.00e-05	1.00e-02
apnnox[e]	-831.07	181265.39	-116.19	-355426.05	355152.11	1.00e-05	1.00e-02
apnnox[c]	-831.07	181265.39	-135.19	-355445.05	355133.11	1.00e-05	1.00e-02
apoC[c]	0.00	100000.00	43.49	-195986.20	196031.62	1.00e-05	1.00e-02
lys_L[c]	-346.58	11.01	305.78	254.51	315.48	1.00e-05	1.00e-02
apoC_Lys[c]	0.00	100000.00	565.40	-195464.29	196553.53	1.00e-05	1.00e-02
apoC[m]	0.00	100000.00	48.24	-195981.45	196036.37	1.00e-05	1.00e-02
lys_L[m]	-346.58	11.01	376.89	325.63	386.59	1.00e-05	1.00e-02
apoC_Lys[m]	0.00	100000.00	627.15	-195402.53	196615.28	1.00e-05	1.00e-02
apoC_Lys_btn[c]	0.00	100000.00	1174.30	-194855.39	197162.42	1.00e-05	1.00e-02
biocyt[c]	-1065.82	106904.50	151.47	-209411.04	209672.41	1.00e-05	1.00e-02
apoC_Lys_btn[m]	0.00	100000.00	1302.55	-194727.14	197290.68	1.00e-05	1.00e-02
biocyt[m]	-1065.82	106904.50	284.76	-209277.75	209805.71	1.00e-05	1.00e-02
appnn[e]	-470.91	125356.64	243.97	-245484.73	245931.10	1.00e-05	1.00e-02
appnn[c]	-470.91	125356.64	224.97	-245503.73	245912.10	1.00e-05	1.00e-02
aprut[c]	-159.26	12.47	490.59	436.46	503.16	1.00e-05	1.00e-02
n4abutn[c]	-273.89	7.69	203.79	159.02	206.99	1.00e-05	1.00e-02
