Metabolite ID	Standard Gibbs energy of formation (kJ/mol)	Uncertainty corresponding to 95% confidence interval (kJ/mol)	Standard transformed Gibbs energy of formation (kJ/mol)	Minimum transformed Gibbs energy of formation (kJ/mol)	Maximum transformed Gibbs energy of formation (kJ/mol)	Minimum concentration (M)	Maximum concentration (M)
ttccoa[x]	0.00	100000.00	3299.11	-192730.58	199287.24	1.00e-05	1.00e-02
acac[x]	0.00	100000.00	211.52	-195818.17	196199.65	1.00e-05	1.00e-02
acald[m]	-140.20	3.33	52.77	16.55	47.43	1.00e-05	1.00e-02
acald[c]	-140.20	3.33	33.77	-2.45	28.43	1.00e-05	1.00e-02
acald[r]	-140.20	3.33	33.77	-2.45	28.43	1.00e-05	1.00e-02
acald[x]	-140.20	3.33	29.02	-7.20	23.68	1.00e-05	1.00e-02
atp[m]	0.00	100000.00	573.63	-195441.53	196563.59	2.80e-03	2.04e-02
adp[m]	0.00	100000.00	573.63	-195441.72	196561.60	2.60e-03	9.40e-03
pi[m]	-1094.48	1.46	-1046.46	-1079.00	-1055.48	1.00e-05	1.00e-02
hco3[m]	-587.50	4.86	-539.30	-578.52	-541.64	1.00e-05	1.00e-02
malcoa[m]	0.00	100000.00	1591.98	-194437.71	197580.10	1.00e-05	1.00e-02
accoa[c]	0.00	100000.00	1478.52	-194551.17	197466.64	1.00e-05	1.00e-02
accoa[g]	0.00	100000.00	1305.64	-194724.05	197293.77	1.00e-05	1.00e-02
amp[m]	0.00	100000.00	578.87	-195450.82	196566.99	1.00e-05	1.00e-02
ppi[m]	-1980.48	1.98	-1934.39	-1967.95	-1942.39	1.00e-05	1.00e-02
ppa[m]	0.00	100000.00	241.21	-195788.48	196229.34	1.00e-05	1.00e-02
accoa[n]	0.00	100000.00	1478.52	-194551.17	197466.64	1.00e-05	1.00e-02
accoa[r]	0.00	100000.00	1478.52	-194551.17	197466.64	1.00e-05	1.00e-02
acetone[e]	-159.79	4.86	108.29	69.06	105.94	1.00e-05	1.00e-02
acetone[c]	-159.79	4.86	101.16	61.94	98.82	1.00e-05	1.00e-02
acetone[m]	-159.79	4.86	129.66	90.44	127.32	1.00e-05	1.00e-02
acgagbside_hs[c]	0.00	100000.00	4001.31	-192028.38	199989.43	1.00e-05	1.00e-02
acgagbside_hs[g]	0.00	100000.00	3536.97	-192492.72	199525.10	1.00e-05	1.00e-02
acgagbside_hs[l]	0.00	100000.00	3072.64	-192957.05	199060.76	1.00e-05	1.00e-02
acgalfucgalacgalfuc12gal14acglcgalgluside_hs[e]	0.00	100000.00	6031.80	-189997.89	202019.93	1.00e-05	1.00e-02
acgalfucgalacgalfuc12gal14acglcgalgluside_hs[c]	0.00	100000.00	5871.48	-190158.21	201859.61	1.00e-05	1.00e-02
acgalfucgalacgalfucgalacglcgal14acglcgalgluside_hs[e]	0.00	100000.00	7059.44	-188970.25	203047.57	1.00e-05	1.00e-02
acgalfucgalacgalfucgalacglcgal14acglcgalgluside_hs[c]	0.00	100000.00	6871.81	-189157.88	202859.93	1.00e-05	1.00e-02
acgal[c]	0.00	100000.00	652.30	-195377.39	196640.43	1.00e-05	1.00e-02
acgal1p[c]	0.00	100000.00	608.56	-195421.13	196596.69	1.00e-05	1.00e-02
itp[c]	0.00	100000.00	476.54	-195553.15	196464.66	1.00e-05	1.00e-02
idp[c]	0.00	100000.00	476.54	-195553.15	196464.66	1.00e-05	1.00e-02
acgal[g]	0.00	100000.00	576.13	-195453.56	196564.25	1.00e-05	1.00e-02
acgal[l]	0.00	100000.00	498.41	-195531.28	196486.54	1.00e-05	1.00e-02
gam6p[c]	0.00	100000.00	564.77	-195464.91	196552.90	1.00e-05	1.00e-02
acgam6p[c]	0.00	100000.00	608.44	-195421.25	196596.56	1.00e-05	1.00e-02
acgam[c]	156.69	57735.03	808.99	-112381.35	113957.77	1.00e-05	1.00e-02
acgam1p[c]	0.00	100000.00	608.56	-195421.13	196596.69	1.00e-05	1.00e-02
acgam[l]	156.69	57735.03	655.10	-112535.24	113803.88	1.00e-05	1.00e-02
acgbgbside_hs[c]	-106.64	59160.80	676.19	-115308.66	116619.48	1.00e-05	1.00e-02
acgbgbside_hs[g]	-106.64	59160.80	585.17	-115399.68	116528.46	1.00e-05	1.00e-02
acgbgbside_hs[l]	-106.64	59160.80	493.32	-115491.53	116436.61	1.00e-05	1.00e-02
acgpail_hs[c]	0.00	100000.00	1260.54	-194769.15	197248.67	1.00e-05	1.00e-02
ac[c]	0.00	100000.00	130.47	-195899.22	196118.60	1.00e-05	1.00e-02
gpail_hs[c]	0.00	100000.00	1217.79	-194811.90	197205.91	1.00e-05	1.00e-02
acglu[m]	0.00	100000.00	434.16	-195595.53	196422.29	1.00e-05	1.00e-02
ac[e]	0.00	100000.00	134.04	-195895.65	196122.16	1.00e-05	1.00e-02
ach[e]	-74.80	70710.68	639.34	-137983.28	139220.39	1.00e-05	1.00e-02
chol[e]	74.80	70710.68	699.58	-137923.04	139280.63	1.00e-05	1.00e-02
ach[n]	-74.80	70710.68	620.34	-138002.28	139201.39	1.00e-05	1.00e-02
ach[c]	-74.80	70710.68	620.34	-138002.28	139201.39	1.00e-05	1.00e-02
cit[c]	0.00	100000.00	217.42	-195812.27	196205.55	1.00e-05	1.00e-02
oaa[c]	0.00	100000.00	86.98	-195942.70	196075.11	1.00e-05	1.00e-02
acn13acngalgbside_hs[c]	0.00	100000.00	5259.63	-190770.06	201247.75	1.00e-05	1.00e-02
acn13acngalgbside_hs[e]	0.00	100000.00	5403.32	-190626.37	201391.44	1.00e-05	1.00e-02
acn13acngalgbside_hs[g]	0.00	100000.00	4648.92	-191380.76	200637.05	1.00e-05	1.00e-02
acn23acngalgbside_hs[c]	0.00	100000.00	5259.63	-190770.06	201247.75	1.00e-05	1.00e-02
acn23acngalgbside_hs[e]	0.00	100000.00	5403.32	-190626.37	201391.44	1.00e-05	1.00e-02
acn23acngalgbside_hs[g]	0.00	100000.00	4648.92	-191380.76	200637.05	1.00e-05	1.00e-02
acnacngal14acglcgalgluside_hs[e]	0.00	100000.00	402.08	-195627.60	196390.21	1.00e-05	1.00e-02
acnacngal14acglcgalgluside_hs[c]	0.00	100000.00	391.38	-195638.31	196379.51	1.00e-05	1.00e-02
acnacngal14acglcgalgluside_hs[g]	0.00	100000.00	345.71	-195683.98	196333.83	1.00e-05	1.00e-02
acnacngalgbside_hs[c]	0.00	100000.00	5259.63	-190770.06	201247.75	1.00e-05	1.00e-02
acnacngalgbside_hs[e]	0.00	100000.00	5403.32	-190626.37	201391.44	1.00e-05	1.00e-02
acnacngalgbside_hs[g]	0.00	100000.00	4648.92	-191380.76	200637.05	1.00e-05	1.00e-02
acmanap[c]	0.00	100000.00	608.44	-195421.25	196596.56	1.00e-05	1.00e-02
pep[c]	0.00	100000.00	86.82	-195942.87	196074.94	1.00e-05	1.00e-02
acnamp[c]	0.00	100000.00	738.56	-195291.13	196726.68	1.00e-05	1.00e-02
man6p[c]	0.00	100000.00	478.14	-195551.55	196466.27	1.00e-05	1.00e-02
kdnp[c]	0.00	100000.00	608.41	-195421.28	196596.53	1.00e-05	1.00e-02
acnam[c]	0.00	100000.00	782.79	-195246.90	196770.91	1.00e-05	1.00e-02
acnam[l]	0.00	100000.00	598.78	-195430.91	196586.91	1.00e-05	1.00e-02
acnam[n]	0.00	100000.00	782.79	-195246.90	196770.91	1.00e-05	1.00e-02
acngalacglcgal14acglcgalgluside_hs[e]	0.00	100000.00	5271.50	-190758.19	201259.63	1.00e-05	1.00e-02
acngalacglcgal14acglcgalgluside_hs[c]	0.00	100000.00	5131.37	-190898.32	201119.49	1.00e-05	1.00e-02
acngalacglcgal14acglcgalgluside_hs[g]	0.00	100000.00	4535.81	-191493.88	200523.93	1.00e-05	1.00e-02
acmana[c]	160.41	57735.03	812.71	-112377.63	113961.49	1.00e-05	1.00e-02
2mbcoa[m]	0.00	100000.00	1929.63	-194100.06	197917.75	1.00e-05	1.00e-02
fad[m]	18.84	70710.68	1514.36	-137108.26	140095.41	1.00e-05	1.00e-02
2mb2coa[m]	0.00	100000.00	1833.15	-194196.54	197821.27	1.00e-05	1.00e-02
fadh2[m]	-18.84	70710.68	1573.17	-137049.45	140154.22	1.00e-05	1.00e-02
btcoa[m]	0.00	100000.00	1833.15	-194196.54	197821.27	1.00e-05	1.00e-02
ivcoa[m]	0.00	100000.00	1929.63	-194100.06	197917.75	1.00e-05	1.00e-02
3mb2coa[m]	0.00	100000.00	1833.15	-194196.54	197821.27	1.00e-05	1.00e-02
ibcoa[m]	0.00	100000.00	1833.15	-194196.54	197821.27	1.00e-05	1.00e-02
2mp2coa[m]	0.00	100000.00	1736.67	-194293.02	197724.79	1.00e-05	1.00e-02
o2[x]	16.40	4.86	16.40	-22.82	14.06	1.00e-05	1.00e-02
h2o2[x]	-134.03	4.86	-49.42	-88.64	-51.76	1.00e-05	1.00e-02
hdd2coa[x]	0.00	100000.00	2537.65	-193492.04	198525.78	1.00e-05	1.00e-02
acorn[c]	158.12	74007.96	766.72	-144318.57	145810.45	1.00e-05	1.00e-02
orn[c]	0.00	100000.00	565.38	-195464.31	196553.50	1.00e-05	1.00e-02
cit[m]	0.00	100000.00	241.21	-195788.48	196229.33	1.00e-05	1.00e-02
icit[m]	0.00	100000.00	241.21	-195788.48	196229.33	1.00e-05	1.00e-02
fad[x]	18.84	70710.68	1330.28	-137292.34	139911.33	1.00e-05	1.00e-02
fadh2[x]	-18.84	70710.68	1377.22	-137245.40	139958.28	1.00e-05	1.00e-02
dhcholoylcoa[x]	0.00	100000.00	3130.21	-192899.48	199118.33	1.00e-05	1.00e-02
thcholoylcoa[x]	0.00	100000.00	3214.84	-192814.85	199202.96	1.00e-05	1.00e-02
h2o[x]	-237.23	1.56	-152.62	-155.68	-149.56	1.00e+00	1.00e+00
cholcoas[x]	0.00	100000.00	3214.52	-192815.17	199202.64	1.00e-05	1.00e-02
cholcoads[x]	0.00	100000.00	3130.21	-192899.48	199118.33	1.00e-05	1.00e-02
fmn[c]	19.32	70710.68	845.18	-137777.44	139426.24	1.00e-05	1.00e-02
ribflv[c]	0.00	100000.00	869.84	-195159.84	196857.97	1.00e-05	1.00e-02
acrn[c]	-0.00	100000.00	782.86	-195246.83	196770.99	1.00e-05	1.00e-02
acrn[m]	-0.00	100000.00	868.37	-195161.32	196856.49	1.00e-05	1.00e-02
amp[c]	0.00	100000.00	521.64	-195519.93	196504.29	1.00e-07	1.20e-03
ppi[c]	-1980.48	1.98	-1938.50	-1958.27	-1947.21	2.10e-03	7.60e-03
ppcoa[c]	0.00	100000.00	1565.30	-194464.39	197553.42	1.00e-05	1.00e-02
ppa[c]	0.00	100000.00	217.45	-195812.24	196205.58	1.00e-05	1.00e-02
ac[m]	0.00	100000.00	144.73	-195884.96	196132.85	1.00e-05	1.00e-02
Nacsertn[c]	0.00	100000.00	608.29	-195421.40	196596.41	1.00e-05	1.00e-02
melatn[c]	0.00	100000.00	695.30	-195334.39	196683.42	1.00e-05	1.00e-02
ac[g]	0.00	100000.00	115.30	-195914.39	196103.42	1.00e-05	1.00e-02
acetol[c]	0.00	100000.00	260.95	-195768.73	196249.08	1.00e-05	1.00e-02
adn[c]	-192.36	2.45	373.04	338.54	365.97	1.00e-05	1.00e-02
ins[c]	-411.06	2.77	110.85	75.72	104.40	1.00e-05	1.00e-02
nh4[e]	-80.20	4.86	98.37	59.15	96.03	1.00e-05	1.00e-02
adn[e]	-192.36	2.45	388.48	353.98	381.41	1.00e-05	1.00e-02
ins[e]	-411.06	2.77	125.10	89.97	118.65	1.00e-05	1.00e-02
ade[e]	309.26	2.78	532.62	497.49	526.19	1.00e-05	1.00e-02
ade[c]	309.26	2.78	526.66	491.53	520.23	1.00e-05	1.00e-02
gtp[c]	0.00	100000.00	520.00	-195509.69	196508.13	1.00e-05	1.00e-02
gdp[c]	0.00	100000.00	520.00	-195509.69	196508.13	1.00e-05	1.00e-02
gtp[m]	0.00	100000.00	573.73	-195455.96	196561.85	1.00e-05	1.00e-02
gdp[m]	0.00	100000.00	573.73	-195455.96	196561.85	1.00e-05	1.00e-02
damp[c]	0.00	100000.00	521.63	-195508.06	196509.75	1.00e-05	1.00e-02
datp[c]	0.00	100000.00	520.03	-195509.66	196508.16	1.00e-05	1.00e-02
dadp[c]	0.00	100000.00	520.03	-195509.66	196508.16	1.00e-05	1.00e-02
ametam[c]	0.00	100000.00	1043.07	-194986.62	197031.20	1.00e-05	1.00e-02
camp[c]	0.00	100000.00	478.42	-195551.27	196466.54	1.00e-05	1.00e-02
adn[m]	-192.36	2.45	434.80	400.30	427.73	1.00e-05	1.00e-02
g1p[c]	0.00	100000.00	478.16	-195551.53	196466.28	1.00e-05	1.00e-02
adpman[c]	0.00	100000.00	1000.32	-195029.36	196988.45	1.00e-05	1.00e-02
man1p[c]	0.00	100000.00	478.16	-195551.53	196466.28	1.00e-05	1.00e-02
adprib[e]	0.00	100000.00	938.28	-195091.41	196926.40	1.00e-05	1.00e-02
adprib[c]	0.00	100000.00	913.34	-195116.35	196901.46	1.00e-05	1.00e-02
adp[x]	0.00	100000.00	506.33	-195523.36	196494.45	1.00e-05	1.00e-02
adrncoa[c]	0.00	100000.00	2870.06	-193159.62	198858.19	1.00e-05	1.00e-02
adrncoa[x]	0.00	100000.00	2791.44	-193238.25	198779.56	1.00e-05	1.00e-02
crn[c]	-108.83	43334.69	543.55	-84422.12	85467.67	1.00e-05	1.00e-02
adrncrn[c]	0.00	100000.00	2131.13	-193898.56	198119.25	1.00e-05	1.00e-02
adrncoa[m]	0.00	100000.00	3183.95	-192845.74	199172.07	1.00e-05	1.00e-02
crn[m]	-108.83	43334.69	614.81	-84350.87	85538.92	1.00e-05	1.00e-02
adrncrn[m]	0.00	100000.00	2363.89	-193665.80	198352.02	1.00e-05	1.00e-02
adrnl[e]	0.00	100000.00	625.38	-195404.31	196613.50	1.00e-05	1.00e-02
adrn[e]	0.00	100000.00	1563.79	-194465.90	197551.92	1.00e-05	1.00e-02
adrn[c]	0.00	100000.00	1522.22	-194507.47	197510.35	1.00e-05	1.00e-02
aps[c]	0.00	100000.00	521.91	-195507.78	196510.03	1.00e-05	1.00e-02
dcamp[c]	0.00	100000.00	608.61	-195421.08	196596.73	1.00e-05	1.00e-02
fum[c]	0.00	100000.00	86.98	-195942.71	196075.11	1.00e-05	1.00e-02
25aics[c]	0.00	100000.00	649.81	-195379.88	196637.94	1.00e-05	1.00e-02
aicar[c]	0.00	100000.00	563.15	-195466.54	196551.27	1.00e-05	1.00e-02
aflatoxin[e]	0.00	100000.00	536.16	-195493.53	196524.28	1.00e-05	1.00e-02
aflatoxin[c]	0.00	100000.00	521.91	-195507.78	196510.03	1.00e-05	1.00e-02
ksii_core4_pre2[g]	0.00	100000.00	2651.09	-193378.60	198639.21	1.00e-05	1.00e-02
ksii_core4_pre3[g]	0.00	100000.00	3111.97	-192917.71	199100.10	1.00e-05	1.00e-02
ksii_core4_pre4[g]	0.00	100000.00	3496.48	-192533.21	199484.61	1.00e-05	1.00e-02
ksii_core4_pre5[g]	0.00	100000.00	3956.99	-192072.70	199945.11	1.00e-05	1.00e-02
ksii_core4_pre7[g]	0.00	100000.00	4649.42	-191380.27	200637.54	1.00e-05	1.00e-02
ksii_core4_pre8[g]	0.00	100000.00	5149.21	-190880.48	201137.33	1.00e-05	1.00e-02
ksii_core2_pre2[g]	0.00	100000.00	2418.69	-193611.00	198406.82	1.00e-05	1.00e-02
ksii_core2_pre3[g]	0.00	100000.00	2920.16	-193109.53	198908.28	1.00e-05	1.00e-02
ksii_core2_pre4[g]	0.00	100000.00	3304.66	-192725.03	199292.78	1.00e-05	1.00e-02
ksii_core2_pre5[g]	0.00	100000.00	3803.82	-192225.87	199791.94	1.00e-05	1.00e-02
ksii_core2_pre7[g]	0.00	100000.00	4150.30	-191879.39	200138.43	1.00e-05	1.00e-02
ksii_core2_pre8[g]	0.00	100000.00	4687.56	-191342.13	200675.68	1.00e-05	1.00e-02
cdpchol[c]	0.00	100000.00	1087.18	-194942.51	197075.30	1.00e-05	1.00e-02
cmp[c]	0.00	100000.00	521.47	-195508.22	196509.59	1.00e-05	1.00e-02
cdpea[c]	0.00	100000.00	826.22	-195203.47	196814.34	1.00e-05	1.00e-02
Rtotal2[c]	0.00	100000.00	-0.74	-196030.43	195987.38	1.00e-05	1.00e-02
agm[m]	0.00	100000.00	771.81	-195257.88	196759.93	1.00e-05	1.00e-02
ptrc[m]	0.00	100000.00	675.34	-195354.35	196663.46	1.00e-05	1.00e-02
urea[m]	-202.86	4.86	-9.89	-49.11	-12.23	1.00e-05	1.00e-02
Rtotal2coa[c]	0.00	100000.00	1336.42	-194693.27	197324.54	1.00e-05	1.00e-02
alpa_hs[c]	0.00	100000.00	1782.69	-194247.00	197770.82	1.00e-05	1.00e-02
pa_hs[c]	0.00	100000.00	214.50	-195815.19	196202.63	1.00e-05	1.00e-02
ala_L[m]	-369.28	2.76	-31.73	-66.83	-38.19	1.00e-05	1.00e-02
glx[m]	0.00	100000.00	48.24	-195981.45	196036.37	1.00e-05	1.00e-02
gly[m]	-377.15	2.88	-136.19	-171.53	-142.42	1.00e-05	1.00e-02
pyr[x]	0.00	100000.00	126.91	-195902.77	196115.04	1.00e-05	1.00e-02
ala_L[x]	-369.28	2.76	-73.16	-108.26	-79.62	1.00e-05	1.00e-02
glx[x]	0.00	100000.00	42.30	-195987.38	196030.43	1.00e-05	1.00e-02
gly[x]	-377.15	2.88	-165.65	-200.99	-171.88	1.00e-05	1.00e-02
ahandrostanglc[c]	0.00	100000.00	1652.71	-194376.98	197640.84	1.00e-05	1.00e-02
ahandrostanglc[e]	0.00	100000.00	1697.84	-194331.85	197685.96	1.00e-05	1.00e-02
ahandrostanglc[r]	0.00	100000.00	1652.71	-194376.98	197640.84	1.00e-05	1.00e-02
ahcys[r]	5.06	70710.68	874.89	-137747.73	139455.94	1.00e-05	1.00e-02
n2m2nmn[l]	0.00	100000.00	2805.45	-193224.24	198793.58	1.00e-05	1.00e-02
n2m2mn[l]	0.00	100000.00	2371.27	-193658.41	198359.40	1.00e-05	1.00e-02
air[c]	0.00	100000.00	520.95	-195508.73	196509.08	1.00e-05	1.00e-02
5aizc[c]	0.00	100000.00	475.35	-195554.34	196463.48	1.00e-05	1.00e-02
succoa[m]	0.00	100000.00	1688.46	-194341.23	197676.59	1.00e-05	1.00e-02
mal_L[c]	0.00	100000.00	173.95	-195855.74	196162.07	1.00e-05	1.00e-02
mal_L[m]	0.00	100000.00	192.97	-195836.72	196181.09	1.00e-05	1.00e-02
akg[e]	0.00	100000.00	178.72	-195850.97	196166.84	1.00e-05	1.00e-02
akg[x]	0.00	100000.00	169.22	-195860.47	196157.34	1.00e-05	1.00e-02
prgstrn[c]	0.00	100000.00	1304.77	-194724.91	197292.90	1.00e-05	1.00e-02
aprgstrn[c]	0.00	100000.00	1391.76	-194637.93	197379.88	1.00e-05	1.00e-02
xol7ah[c]	0.00	100000.00	2000.65	-194029.04	197988.78	1.00e-05	1.00e-02
xol7ah2[c]	0.00	100000.00	2087.64	-193942.05	198075.76	1.00e-05	1.00e-02
xoldioloneh[c]	0.00	100000.00	2000.65	-194029.04	197988.78	1.00e-05	1.00e-02
xoltriol[c]	0.00	100000.00	2087.64	-193942.05	198075.76	1.00e-05	1.00e-02
xol7aone[c]	0.00	100000.00	1913.67	-194116.02	197901.79	1.00e-05	1.00e-02
xoldiolone[c]	0.00	100000.00	1913.67	-194116.02	197901.79	1.00e-05	1.00e-02
ala_L[e]	-369.28	2.76	-56.56	-91.66	-63.02	1.00e-05	1.00e-02
ala_L[c]	-369.28	2.76	-64.86	-99.96	-71.32	1.00e-05	1.00e-02
asn_L[c]	-526.21	4.86	-178.29	-217.52	-180.64	1.00e-05	1.00e-02
asn_L[e]	-526.21	4.86	-168.81	-208.03	-171.15	1.00e-05	1.00e-02
cys_L[c]	-339.02	4.86	-34.63	-73.86	-36.98	1.00e-05	1.00e-02
cys_L[e]	-339.02	4.86	-26.36	-65.58	-28.70	1.00e-05	1.00e-02
ala_D[e]	-369.27	3.20	-56.54	-92.51	-62.14	1.00e-05	1.00e-02
ala_D[c]	-369.27	3.20	-64.84	-100.81	-70.44	1.00e-05	1.00e-02
gln_L[c]	-528.60	3.39	-93.70	-130.03	-98.93	1.00e-05	1.00e-02
gln_L[e]	-528.60	3.39	-81.84	-118.17	-87.07	1.00e-05	1.00e-02
gly[c]	-377.15	2.88	-159.73	-195.07	-165.96	1.00e-05	1.00e-02
gly[e]	-377.15	2.88	-153.82	-189.15	-160.05	1.00e-05	1.00e-02
ser_L[c]	-516.73	2.69	-212.36	-247.32	-218.97	1.00e-05	1.00e-02
ser_L[e]	-516.73	2.69	-204.10	-239.06	-210.70	1.00e-05	1.00e-02
thr_L[c]	-528.34	3.97	-136.98	-174.45	-141.08	1.00e-05	1.00e-02
thr_L[e]	-528.34	3.97	-126.34	-163.81	-130.43	1.00e-05	1.00e-02
12ppd_R[c]	0.00	100000.00	347.94	-195681.75	196336.06	1.00e-05	1.00e-02
lald_D[c]	0.00	100000.00	260.95	-195768.73	196249.08	1.00e-05	1.00e-02
12ppd_S[c]	0.00	100000.00	347.94	-195681.75	196336.06	1.00e-05	1.00e-02
lald_L[c]	776.25	50000.00	1037.20	-96992.49	99025.33	1.00e-05	1.00e-02
etoh[c]	-181.79	4.86	79.16	39.94	76.82	1.00e-05	1.00e-02
id3acald[c]	0.00	100000.00	391.43	-195638.26	196379.56	1.00e-05	1.00e-02
ind3ac[c]	0.00	100000.00	347.93	-195681.76	196336.06	1.00e-05	1.00e-02
id3acald[m]	0.00	100000.00	434.18	-195595.50	196422.31	1.00e-05	1.00e-02
ind3ac[m]	0.00	100000.00	385.94	-195643.75	196374.06	1.00e-05	1.00e-02
pristanal[c]	0.00	100000.00	1652.71	-194376.98	197640.84	1.00e-05	1.00e-02
prist[c]	0.00	100000.00	1609.20	-194420.48	197597.33	1.00e-05	1.00e-02
aldstrn[c]	0.00	100000.00	1217.79	-194811.90	197205.91	1.00e-05	1.00e-02
aldstrn[e]	0.00	100000.00	1251.04	-194778.65	197239.16	1.00e-05	1.00e-02
aldstrn[m]	0.00	100000.00	1350.80	-194678.89	197338.92	1.00e-05	1.00e-02
dhap[c]	0.00	100000.00	217.21	-195812.48	196205.33	1.00e-05	1.00e-02
arachd[c]	0.00	100000.00	1348.26	-194681.43	197336.38	1.00e-05	1.00e-02
12HPET[c]	0.00	100000.00	1348.25	-194681.44	197336.38	1.00e-05	1.00e-02
15HPET[c]	0.00	100000.00	1348.26	-194681.43	197336.38	1.00e-05	1.00e-02
5HPET[c]	0.00	100000.00	1348.26	-194681.43	197336.39	1.00e-05	1.00e-02
leuktrA4[c]	0.00	100000.00	1261.28	-194768.41	197249.40	1.00e-05	1.00e-02
dhcholestancoa[x]	0.00	100000.00	3214.52	-192815.17	199202.64	1.00e-05	1.00e-02
h2o[r]	-237.23	1.56	-150.25	-153.30	-147.19	1.00e+00	1.00e+00
o2[r]	16.40	4.86	16.40	-22.82	14.06	1.00e-05	1.00e-02
dhcholestancoa[r]	0.00	100000.00	3305.01	-192724.68	199293.13	1.00e-05	1.00e-02
cholcoar[x]	0.00	100000.00	3214.52	-192815.17	199202.64	1.00e-05	1.00e-02
cholcoar[r]	0.00	100000.00	3305.01	-192724.68	199293.13	1.00e-05	1.00e-02
amuco[c]	0.00	100000.00	260.66	-195769.03	196248.79	1.00e-05	1.00e-02
amet[r]	0.00	100000.00	1000.30	-195029.39	196988.42	1.00e-05	1.00e-02
amet[m]	0.00	100000.00	1109.41	-194920.28	197097.53	1.00e-05	1.00e-02
ahcys[m]	5.06	70710.68	969.78	-137652.84	139550.83	1.00e-05	1.00e-02
imp[c]	0.00	100000.00	478.14	-195551.55	196466.27	1.00e-05	1.00e-02
cgly[e]	0.00	100000.00	446.71	-195582.98	196434.83	1.00e-05	1.00e-02
amp[x]	0.00	100000.00	507.24	-195522.45	196495.36	1.00e-05	1.00e-02
amp[r]	0.00	100000.00	521.64	-195508.05	196509.76	1.00e-05	1.00e-02
strch1[e]	0.00	100000.00	5004.16	-191025.53	200992.29	1.00e-05	1.00e-02
glc_D[e]	-914.84	1.24	-378.68	-410.80	-388.12	1.00e-05	1.00e-02
strch2[e]	0.00	100000.00	1429.76	-194599.93	197417.88	1.00e-05	1.00e-02
glygn2[e]	0.00	100000.00	4959.48	-191070.21	200947.61	1.00e-05	1.00e-02
glygn4[e]	0.00	100000.00	1385.08	-194644.61	197373.20	1.00e-05	1.00e-02
andrstrnglc[c]	0.00	100000.00	1652.71	-194376.98	197640.84	1.00e-05	1.00e-02
andrstrnglc[e]	0.00	100000.00	1697.84	-194331.85	197685.96	1.00e-05	1.00e-02
andrstrnglc[r]	0.00	100000.00	1652.71	-194376.98	197640.84	1.00e-05	1.00e-02
andrstrn[e]	0.00	100000.00	1340.40	-194689.29	197328.52	1.00e-05	1.00e-02
andrstrn[c]	0.00	100000.00	1304.77	-194724.91	197292.90	1.00e-05	1.00e-02
andrstrn[r]	0.00	100000.00	1304.77	-194724.91	197292.90	1.00e-05	1.00e-02
antipyrene[e]	0.00	100000.00	536.16	-195493.53	196524.28	1.00e-05	1.00e-02
antipyrene[c]	0.00	100000.00	521.91	-195507.78	196510.03	1.00e-05	1.00e-02
2aobut[m]	0.00	100000.00	331.52	-195698.17	196319.64	1.00e-05	1.00e-02
msa[m]	0.00	100000.00	144.73	-195884.96	196132.85	1.00e-05	1.00e-02
ala_B[m]	-4.34	63245.55	333.33	-123657.64	124282.74	1.00e-05	1.00e-02
apnnox[e]	0.00	100000.00	714.88	-195314.81	196703.00	1.00e-05	1.00e-02
apnnox[c]	0.00	100000.00	695.88	-195333.81	196684.00	1.00e-05	1.00e-02
apoC[c]	0.00	100000.00	43.49	-195986.20	196031.62	1.00e-05	1.00e-02
lys_L[c]	0.00	100000.00	652.36	-195377.33	196640.48	1.00e-05	1.00e-02
apoC_Lys[c]	0.00	100000.00	565.40	-195464.29	196553.53	1.00e-05	1.00e-02
apoC[m]	0.00	100000.00	48.24	-195981.45	196036.37	1.00e-05	1.00e-02
lys_L[m]	0.00	100000.00	723.48	-195306.21	196711.60	1.00e-05	1.00e-02
apoC_Lys[m]	0.00	100000.00	627.15	-195402.53	196615.28	1.00e-05	1.00e-02
apoC_Lys_btn[c]	0.00	100000.00	1174.30	-194855.39	197162.42	1.00e-05	1.00e-02
biocyt[c]	0.00	100000.00	1217.29	-194812.40	197205.42	1.00e-05	1.00e-02
apoC_Lys_btn[m]	0.00	100000.00	1302.55	-194727.14	197290.68	1.00e-05	1.00e-02
biocyt[m]	0.00	100000.00	1350.59	-194679.10	197338.71	1.00e-05	1.00e-02
appnn[e]	0.00	100000.00	714.88	-195314.81	196703.00	1.00e-05	1.00e-02
appnn[c]	0.00	100000.00	695.88	-195333.81	196684.00	1.00e-05	1.00e-02
aprut[c]	0.00	100000.00	649.85	-195379.84	196637.97	1.00e-05	1.00e-02
n4abutn[c]	0.00	100000.00	477.67	-195552.01	196465.80	1.00e-05	1.00e-02
aqcobal[e]	0.00	100000.00	4155.24	-191874.45	200143.37	1.00e-05	1.00e-02
aqcobal[c]	0.00	100000.00	4044.80	-191984.89	200032.92	1.00e-05	1.00e-02
arab_L[e]	-2.45	70710.68	444.35	-138178.27	139025.40	1.00e-05	1.00e-02
arab_L[c]	-2.45	70710.68	432.47	-138190.14	139013.53	1.00e-05	1.00e-02
arachcoa[c]	0.00	100000.00	3044.04	-192985.65	199032.17	1.00e-05	1.00e-02
arachcoa[x]	0.00	100000.00	2960.67	-193069.02	198948.80	1.00e-05	1.00e-02
arachcrn[c]	0.00	100000.00	2305.10	-193724.59	198293.22	1.00e-05	1.00e-02
