Metabolite ID	Standard Gibbs energy of formation (kJ/mol)	Uncertainty corresponding to 95% confidence interval (kJ/mol)	Standard transformed Gibbs energy of formation (kJ/mol)	Minimum transformed Gibbs energy of formation (kJ/mol)	Maximum transformed Gibbs energy of formation (kJ/mol)	Minimum concentration (M)	Maximum concentration (M)
tdcoa[x]	-2943.51	200000.01	-490.50	-392520.21	391497.65	1.00e-05	1.00e-02
3ohodcoa[x]	-3043.52	200000.01	-336.32	-392366.03	391651.83	1.00e-05	1.00e-02
pmtcoa[x]	-2927.71	200000.01	-305.48	-392335.19	391682.67	1.00e-05	1.00e-02
3ohxccoa[x]	-2980.30	200000.02	403.78	-391625.94	392391.93	1.00e-05	1.00e-02
ttccoa[x]	-2864.49	200000.01	434.62	-391595.10	392422.77	1.00e-05	1.00e-02
acac[x]	-487.34	25.31	-275.82	-355.11	-238.09	1.00e-05	1.00e-02
acald[m]	-140.19	5.45	52.78	12.41	51.58	1.00e-05	1.00e-02
acald[c]	-140.19	5.45	33.78	-6.59	32.58	1.00e-05	1.00e-02
acald[r]	-140.19	5.45	33.78	-6.59	32.58	1.00e-05	1.00e-02
acald[x]	-140.19	5.45	29.03	-11.34	27.83	1.00e-05	1.00e-02
atp[m]	-1039.99	100000.01	-466.36	-196481.53	195523.61	2.80e-03	2.04e-02
adp[m]	-1039.99	100000.01	-466.36	-196481.72	195521.62	2.60e-03	9.40e-03
pi[m]	-1094.49	7.18	-1046.46	-1090.22	-1044.27	1.00e-05	1.00e-02
hco3[m]	-587.50	32.16	-539.30	-632.02	-488.14	1.00e-05	1.00e-02
malcoa[m]	-3377.50	200000.01	-1785.52	-393815.23	390202.63	1.00e-05	1.00e-02
accoa[c]	-3038.34	200000.01	-1559.82	-393589.53	390428.32	1.00e-05	1.00e-02
accoa[g]	-3038.34	200000.01	-1732.70	-393762.41	390255.44	1.00e-05	1.00e-02
amp[m]	-1039.99	33.83	-461.12	-557.12	-406.69	1.00e-05	1.00e-02
ppi[m]	-1980.49	10.96	-1934.39	-1985.57	-1924.79	1.00e-05	1.00e-02
ppa[m]	-363.63	24.34	-122.42	-199.81	-86.59	1.00e-05	1.00e-02
accoa[n]	-3038.34	200000.01	-1559.82	-393589.53	390428.32	1.00e-05	1.00e-02
accoa[r]	-3038.34	200000.01	-1559.82	-393589.53	390428.32	1.00e-05	1.00e-02
acetone[e]	-159.79	7.79	108.29	63.34	111.67	1.00e-05	1.00e-02
acetone[c]	-159.79	7.79	101.16	56.21	104.55	1.00e-05	1.00e-02
acetone[m]	-159.79	7.79	129.66	84.71	133.05	1.00e-05	1.00e-02
acgagbside_hs[c]	0.00	100000.00	4001.31	-192028.38	199989.43	1.00e-05	1.00e-02
acgagbside_hs[g]	0.00	100000.00	3536.97	-192492.72	199525.10	1.00e-05	1.00e-02
acgagbside_hs[l]	0.00	100000.00	3072.64	-192957.05	199060.76	1.00e-05	1.00e-02
acgalfucgalacgalfuc12gal14acglcgalgluside_hs[e]	0.00	100000.00	6031.80	-189997.89	202019.93	1.00e-05	1.00e-02
acgalfucgalacgalfuc12gal14acglcgalgluside_hs[c]	0.00	100000.00	5871.48	-190158.21	201859.61	1.00e-05	1.00e-02
acgalfucgalacgalfucgalacglcgal14acglcgalgluside_hs[e]	0.00	100000.00	7059.44	-188970.25	203047.57	1.00e-05	1.00e-02
acgalfucgalacgalfucgalacglcgal14acglcgalgluside_hs[c]	0.00	100000.00	6871.81	-189157.88	202859.93	1.00e-05	1.00e-02
acgal[c]	-926.10	9.96	-273.80	-323.02	-266.16	1.00e-05	1.00e-02
acgal1p[c]	-1930.81	115470.06	-1322.25	-227673.25	224987.19	1.00e-05	1.00e-02
itp[c]	-922.60	115470.06	-446.06	-226797.07	225863.38	1.00e-05	1.00e-02
idp[c]	-1840.52	57735.04	-1363.98	-114554.35	111784.82	1.00e-05	1.00e-02
acgal[g]	-926.10	9.96	-349.98	-399.19	-342.33	1.00e-05	1.00e-02
acgal[l]	-926.10	9.96	-427.69	-476.90	-420.04	1.00e-05	1.00e-02
gam6p[c]	-1934.01	57735.03	-1369.24	-114559.59	111779.55	1.00e-05	1.00e-02
acgam6p[c]	-1942.62	115470.06	-1334.18	-227685.18	224975.25	1.00e-05	1.00e-02
acgam[c]	-924.36	10.25	-272.05	-321.84	-263.84	1.00e-05	1.00e-02
acgam1p[c]	-1930.81	115470.06	-1322.25	-227673.25	224987.19	1.00e-05	1.00e-02
acgam[l]	-924.36	10.25	-425.94	-475.72	-417.72	1.00e-05	1.00e-02
acgbgbside_hs[c]	-494.60	70710.68	288.24	-138334.39	138869.30	1.00e-05	1.00e-02
acgbgbside_hs[g]	-494.60	70710.68	197.21	-138425.42	138778.28	1.00e-05	1.00e-02
acgbgbside_hs[l]	-494.60	70710.68	105.36	-138517.27	138686.42	1.00e-05	1.00e-02
acgpail_hs[c]	0.00	100000.00	1260.54	-194769.15	197248.67	1.00e-05	1.00e-02
ac[c]	-371.53	24.31	-241.06	-318.40	-205.28	1.00e-05	1.00e-02
gpail_hs[c]	0.00	100000.00	1217.79	-194811.90	197205.91	1.00e-05	1.00e-02
acglu[m]	-715.49	100000.00	-281.32	-196311.02	195706.81	1.00e-05	1.00e-02
ac[e]	-371.53	24.31	-237.49	-314.83	-201.72	1.00e-05	1.00e-02
ach[e]	-338.22	100000.00	375.92	-195653.77	196364.05	1.00e-05	1.00e-02
chol[e]	-188.61	100000.00	436.16	-195593.53	196424.29	1.00e-05	1.00e-02
ach[n]	-338.22	100000.00	356.92	-195672.77	196345.05	1.00e-05	1.00e-02
ach[c]	-338.22	100000.00	356.92	-195672.77	196345.05	1.00e-05	1.00e-02
cit[c]	-1212.26	73.87	-994.84	-1169.31	-861.93	1.00e-05	1.00e-02
oaa[c]	-834.40	49.92	-747.41	-874.94	-661.45	1.00e-05	1.00e-02
acn13acngalgbside_hs[c]	0.00	100000.00	5259.63	-190770.06	201247.75	1.00e-05	1.00e-02
acn13acngalgbside_hs[e]	0.00	100000.00	5403.32	-190626.37	201391.44	1.00e-05	1.00e-02
acn13acngalgbside_hs[g]	0.00	100000.00	4648.92	-191380.76	200637.05	1.00e-05	1.00e-02
acn23acngalgbside_hs[c]	0.00	100000.00	5259.63	-190770.06	201247.75	1.00e-05	1.00e-02
acn23acngalgbside_hs[e]	0.00	100000.00	5403.32	-190626.37	201391.44	1.00e-05	1.00e-02
acn23acngalgbside_hs[g]	0.00	100000.00	4648.92	-191380.76	200637.05	1.00e-05	1.00e-02
acnacngal14acglcgalgluside_hs[e]	-273.56	14.58	128.52	70.26	145.22	1.00e-05	1.00e-02
acnacngal14acglcgalgluside_hs[c]	-273.56	14.58	117.82	59.56	134.52	1.00e-05	1.00e-02
acnacngal14acglcgalgluside_hs[g]	-273.56	14.58	72.15	13.88	88.85	1.00e-05	1.00e-02
acnacngalgbside_hs[c]	0.00	100000.00	5259.63	-190770.06	201247.75	1.00e-05	1.00e-02
acnacngalgbside_hs[e]	0.00	100000.00	5403.32	-190626.37	201391.44	1.00e-05	1.00e-02
acnacngalgbside_hs[g]	0.00	100000.00	4648.92	-191380.76	200637.05	1.00e-05	1.00e-02
acmanap[c]	-1942.62	115470.06	-1334.18	-227685.18	224975.25	1.00e-05	1.00e-02
pep[c]	-1312.02	41.22	-1225.21	-1335.69	-1156.28	1.00e-05	1.00e-02
acnamp[c]	-2450.45	115470.06	-1711.89	-228062.90	224597.55	1.00e-05	1.00e-02
man6p[c]	-1771.51	32.72	-1293.37	-1387.18	-1241.12	1.00e-05	1.00e-02
kdnp[c]	-2278.26	41.71	-1669.86	-1781.29	-1599.98	1.00e-05	1.00e-02
acnam[c]	-1266.12	100000.00	-483.33	-196513.03	195504.79	1.00e-05	1.00e-02
acnam[l]	-1266.12	100000.00	-667.34	-196697.03	195320.79	1.00e-05	1.00e-02
acnam[n]	-1266.12	100000.00	-483.33	-196513.03	195504.79	1.00e-05	1.00e-02
acngalacglcgal14acglcgalgluside_hs[e]	0.00	100000.00	5271.50	-190758.19	201259.63	1.00e-05	1.00e-02
acngalacglcgal14acglcgalgluside_hs[c]	0.00	100000.00	5131.37	-190898.32	201119.49	1.00e-05	1.00e-02
acngalacglcgal14acglcgalgluside_hs[g]	0.00	100000.00	4535.81	-191493.88	200523.93	1.00e-05	1.00e-02
acmana[c]	-920.63	10.06	-268.33	-317.73	-260.49	1.00e-05	1.00e-02
2mbcoa[m]	-3023.84	200000.01	-1094.21	-393123.92	390893.93	1.00e-05	1.00e-02
fad[m]	-1491.47	115470.06	4.06	-226346.96	226313.50	1.00e-05	1.00e-02
2mb2coa[m]	-2958.08	200000.01	-1124.93	-393154.64	390863.21	1.00e-05	1.00e-02
fadh2[m]	-1529.13	115470.06	62.88	-226288.13	226372.33	1.00e-05	1.00e-02
btcoa[m]	-3022.54	200000.01	-1189.39	-393219.10	390798.75	1.00e-05	1.00e-02
ivcoa[m]	-3023.84	200000.01	-1094.21	-393123.92	390893.93	1.00e-05	1.00e-02
3mb2coa[m]	-2958.08	200000.01	-1124.93	-393154.64	390863.21	1.00e-05	1.00e-02
ibcoa[m]	-3031.75	200000.01	-1198.60	-393228.31	390789.54	1.00e-05	1.00e-02
2mp2coa[m]	-2958.13	200000.01	-1221.46	-393251.17	390766.68	1.00e-05	1.00e-02
o2[x]	16.40	32.16	16.40	-76.32	67.56	1.00e-05	1.00e-02
h2o2[x]	-134.03	32.16	-49.42	-142.14	1.74	1.00e-05	1.00e-02
hdd2coa[x]	-2849.49	200000.01	-311.84	-392341.55	391676.31	1.00e-05	1.00e-02
acorn[c]	-534.39	12.80	74.21	19.44	87.41	1.00e-05	1.00e-02
orn[c]	-342.40	100000.00	222.98	-195806.71	196211.10	1.00e-05	1.00e-02
cit[m]	-1212.26	73.87	-971.05	-1145.53	-838.14	1.00e-05	1.00e-02
icit[m]	-1206.77	73.84	-965.56	-1139.98	-832.71	1.00e-05	1.00e-02
fad[x]	-1491.47	115470.06	-180.02	-226531.04	226129.42	1.00e-05	1.00e-02
fadh2[x]	-1529.13	115470.06	-133.07	-226484.08	226176.38	1.00e-05	1.00e-02
dhcholoylcoa[x]	-4362.76	320713.51	-1232.55	-629860.72	627354.05	1.00e-05	1.00e-02
thcholoylcoa[x]	-4592.06	320713.51	-1377.22	-630005.38	627209.38	1.00e-05	1.00e-02
h2o[x]	-237.22	6.41	-152.61	-165.18	-140.05	1.00e+00	1.00e+00
cholcoas[x]	-4604.50	320713.51	-1389.98	-630018.14	627196.61	1.00e-05	1.00e-02
cholcoads[x]	-4538.73	320713.51	-1408.52	-630036.68	627178.08	1.00e-05	1.00e-02
fmn[c]	-1335.43	48.57	-509.56	-634.45	-426.25	1.00e-05	1.00e-02
ribflv[c]	-525.70	36.55	344.15	242.83	403.90	1.00e-05	1.00e-02
acrn[c]	-664.52	100000.00	118.34	-195911.35	196106.47	1.00e-05	1.00e-02
acrn[m]	-664.52	100000.00	203.85	-195825.85	196191.98	1.00e-05	1.00e-02
amp[c]	-1039.99	33.83	-518.36	-626.22	-469.39	1.00e-07	1.20e-03
ppi[c]	-1980.49	10.96	-1938.51	-1975.89	-1929.61	2.10e-03	7.60e-03
ppcoa[c]	-3030.44	200000.01	-1465.14	-393494.85	390523.00	1.00e-05	1.00e-02
ppa[c]	-363.63	24.34	-146.18	-223.57	-110.35	1.00e-05	1.00e-02
ac[m]	-371.53	24.31	-226.80	-304.14	-191.03	1.00e-05	1.00e-02
Nacsertn[c]	-146.62	24.32	461.67	384.31	497.46	1.00e-05	1.00e-02
melatn[c]	-156.14	23.53	539.16	463.36	573.39	1.00e-05	1.00e-02
ac[g]	-371.53	24.31	-256.23	-333.57	-220.46	1.00e-05	1.00e-02
acetol[c]	-300.43	3.41	-39.47	-75.84	-44.67	1.00e-05	1.00e-02
adn[c]	-192.36	12.41	373.04	319.04	385.48	1.00e-05	1.00e-02
ins[c]	-411.07	13.06	110.84	55.56	124.56	1.00e-05	1.00e-02
nh4[e]	-80.20	32.16	98.37	5.65	149.53	1.00e-05	1.00e-02
adn[e]	-192.36	12.41	388.48	334.48	400.92	1.00e-05	1.00e-02
ins[e]	-411.07	13.06	125.09	69.81	138.81	1.00e-05	1.00e-02
ade[e]	309.26	13.56	532.62	476.37	547.32	1.00e-05	1.00e-02
ade[c]	309.26	13.56	526.66	470.40	541.35	1.00e-05	1.00e-02
gtp[c]	-939.26	152752.53	-419.25	-299843.90	298963.83	1.00e-05	1.00e-02
gdp[c]	-1857.18	115470.06	-1337.17	-227688.18	224972.27	1.00e-05	1.00e-02
gtp[m]	-939.26	152752.53	-365.53	-299790.17	299017.55	1.00e-05	1.00e-02
gdp[m]	-1857.18	115470.06	-1283.45	-227634.46	225026.00	1.00e-05	1.00e-02
damp[c]	-864.02	34.23	-342.39	-439.17	-287.19	1.00e-05	1.00e-02
datp[c]	-864.02	100000.01	-343.99	-196373.69	195644.14	1.00e-05	1.00e-02
dadp[c]	-864.02	100000.01	-343.99	-196373.69	195644.14	1.00e-05	1.00e-02
ametam[c]	4.43	141421.36	1047.50	-276168.05	278221.48	1.00e-05	1.00e-02
camp[c]	-374.85	125356.64	103.56	-245625.13	245790.69	1.00e-05	1.00e-02
adn[m]	-192.36	12.41	434.80	380.79	447.24	1.00e-05	1.00e-02
g1p[c]	-1759.70	32.38	-1281.54	-1374.70	-1229.94	1.00e-05	1.00e-02
adpman[c]	-733.80	100000.00	266.53	-195763.16	196254.65	1.00e-05	1.00e-02
man1p[c]	-1759.70	32.38	-1281.54	-1374.70	-1229.94	1.00e-05	1.00e-02
adprib[e]	-568.42	100000.00	369.85	-195659.84	196357.98	1.00e-05	1.00e-02
adprib[c]	-568.42	100000.00	344.92	-195684.78	196333.04	1.00e-05	1.00e-02
adp[x]	-1039.99	100000.01	-533.66	-196563.36	195454.47	1.00e-05	1.00e-02
adrncoa[c]	-2567.42	200000.02	302.64	-391727.08	392290.80	1.00e-05	1.00e-02
adrncoa[x]	-2567.42	200000.02	224.02	-391805.70	392212.18	1.00e-05	1.00e-02
crn[c]	-533.27	100000.01	119.11	-195910.59	196107.25	1.00e-05	1.00e-02
adrncrn[c]	-208.52	100000.02	1922.61	-194107.11	197910.77	1.00e-05	1.00e-02
adrncoa[m]	-2567.42	200000.02	616.53	-391413.20	392604.68	1.00e-05	1.00e-02
crn[m]	-533.27	100000.01	190.37	-195839.33	196178.50	1.00e-05	1.00e-02
adrncrn[m]	-208.52	100000.02	2155.37	-193874.35	198143.53	1.00e-05	1.00e-02
adrnl[e]	-435.62	100000.00	189.76	-195839.94	196177.88	1.00e-05	1.00e-02
adrn[e]	99.39	49.50	1663.18	1536.47	1748.33	1.00e-05	1.00e-02
adrn[c]	99.39	49.50	1621.61	1494.90	1706.76	1.00e-05	1.00e-02
aps[c]	-9.76	141421.36	512.15	-276703.40	277686.13	1.00e-05	1.00e-02
dcamp[c]	-1716.64	61.19	-1108.04	-1257.66	-999.98	1.00e-05	1.00e-02
fum[c]	-624.56	49.83	-537.58	-664.94	-451.80	1.00e-05	1.00e-02
25aics[c]	-2187.37	115470.07	-1537.55	-227888.58	224771.91	1.00e-05	1.00e-02
aicar[c]	-1465.11	115470.06	-901.96	-227252.97	225407.47	1.00e-05	1.00e-02
aflatoxin[e]	0.00	100000.00	536.16	-195493.53	196524.28	1.00e-05	1.00e-02
aflatoxin[c]	0.00	100000.00	521.91	-195507.78	196510.03	1.00e-05	1.00e-02
ksii_core4_pre2[g]	-3798.66	400000.01	-1147.57	-785177.27	782840.57	1.00e-05	1.00e-02
ksii_core4_pre3[g]	-4336.42	500000.01	-1224.45	-981254.15	978763.69	1.00e-05	1.00e-02
ksii_core4_pre4[g]	-5002.19	500000.01	-1505.71	-981535.42	978482.43	1.00e-05	1.00e-02
ksii_core4_pre5[g]	-5530.23	600000.01	-1573.24	-1177602.95	1174414.90	1.00e-05	1.00e-02
ksii_core4_pre7[g]	0.00	100000.00	4649.42	-191380.27	200637.54	1.00e-05	1.00e-02
ksii_core4_pre8[g]	0.00	100000.00	5149.21	-190880.48	201137.33	1.00e-05	1.00e-02
ksii_core2_pre2[g]	-3621.60	360555.14	-1202.91	-707920.66	705473.28	1.00e-05	1.00e-02
ksii_core2_pre3[g]	-4326.82	412310.57	-1406.66	-809565.07	806710.19	1.00e-05	1.00e-02
ksii_core2_pre4[g]	-4992.59	412310.57	-1687.93	-809846.34	806428.92	1.00e-05	1.00e-02
ksii_core2_pre5[g]	-5697.80	500000.01	-1893.99	-981923.70	978094.16	1.00e-05	1.00e-02
ksii_core2_pre7[g]	0.00	100000.00	4150.30	-191879.39	200138.43	1.00e-05	1.00e-02
ksii_core2_pre8[g]	0.00	100000.00	4687.56	-191342.13	200675.68	1.00e-05	1.00e-02
cdpchol[c]	0.00	100000.00	1087.18	-194942.51	197075.30	1.00e-05	1.00e-02
cmp[c]	0.00	100000.00	521.47	-195508.22	196509.59	1.00e-05	1.00e-02
cdpea[c]	0.00	100000.00	826.22	-195203.47	196814.34	1.00e-05	1.00e-02
Rtotal2[c]	0.00	100000.00	-0.74	-196030.43	195987.38	1.00e-05	1.00e-02
agm[m]	64.44	141421.36	836.25	-276379.31	278010.24	1.00e-05	1.00e-02
ptrc[m]	26.18	200000.00	701.52	-391328.17	392689.65	1.00e-05	1.00e-02
urea[m]	-202.86	18.85	-9.89	-76.53	15.18	1.00e-05	1.00e-02
Rtotal2coa[c]	0.00	100000.00	1336.42	-194693.27	197324.54	1.00e-05	1.00e-02
alpa_hs[c]	-1279.40	31.52	503.30	411.83	553.19	1.00e-05	1.00e-02
pa_hs[c]	0.00	100000.00	214.50	-195815.19	196202.63	1.00e-05	1.00e-02
ala_L[m]	-369.29	6.92	-31.73	-74.99	-30.04	1.00e-05	1.00e-02
glx[m]	-476.81	25.16	-428.57	-507.57	-391.13	1.00e-05	1.00e-02
gly[m]	-377.15	7.47	-136.19	-180.52	-133.42	1.00e-05	1.00e-02
pyr[x]	-495.24	25.26	-368.33	-447.53	-330.69	1.00e-05	1.00e-02
ala_L[x]	-369.29	6.92	-73.17	-116.42	-71.48	1.00e-05	1.00e-02
glx[x]	-476.81	25.16	-434.51	-513.51	-397.07	1.00e-05	1.00e-02
gly[x]	-377.15	7.47	-165.65	-209.98	-162.89	1.00e-05	1.00e-02
ahandrostanglc[c]	-2243.50	250713.28	-590.79	-492018.50	490795.36	1.00e-05	1.00e-02
ahandrostanglc[e]	-2243.50	250713.28	-545.66	-491973.37	490840.49	1.00e-05	1.00e-02
ahandrostanglc[r]	-2243.50	250713.28	-590.79	-492018.50	490795.36	1.00e-05	1.00e-02
ahcys[r]	-318.42	47.08	551.41	429.44	631.82	1.00e-05	1.00e-02
n2m2nmn[l]	0.00	100000.00	2805.45	-193224.24	198793.58	1.00e-05	1.00e-02
n2m2mn[l]	0.00	100000.00	2371.27	-193658.41	198359.40	1.00e-05	1.00e-02
air[c]	-1191.80	36.76	-670.84	-772.59	-610.66	1.00e-05	1.00e-02
5aizc[c]	-1511.74	44.24	-1036.39	-1152.79	-961.56	1.00e-05	1.00e-02
succoa[m]	-3369.59	200000.01	-1681.13	-393710.84	390307.01	1.00e-05	1.00e-02
mal_L[c]	-866.31	48.89	-692.36	-817.87	-608.42	1.00e-05	1.00e-02
mal_L[m]	-866.31	48.89	-673.34	-798.85	-589.40	1.00e-05	1.00e-02
akg[e]	-826.49	49.97	-647.78	-775.41	-561.70	1.00e-05	1.00e-02
akg[x]	-826.49	49.97	-657.28	-784.91	-571.21	1.00e-05	1.00e-02
prgstrn[c]	-1327.03	250713.28	-22.26	-491449.97	491363.89	1.00e-05	1.00e-02
aprgstrn[c]	-1358.94	250713.28	32.82	-491394.89	491418.96	1.00e-05	1.00e-02
xol7ah[c]	-1364.95	250713.28	635.70	-490792.01	492021.85	1.00e-05	1.00e-02
xol7ah2[c]	-1414.66	250713.28	672.97	-490754.74	492059.12	1.00e-05	1.00e-02
xoldioloneh[c]	-1540.92	250713.28	459.74	-490967.98	491845.88	1.00e-05	1.00e-02
xoltriol[c]	-1590.63	250713.28	497.01	-490930.70	491883.16	1.00e-05	1.00e-02
xol7aone[c]	-1342.39	250713.28	571.28	-490856.43	491957.43	1.00e-05	1.00e-02
xoldiolone[c]	-1518.36	250713.28	395.31	-491032.40	491781.46	1.00e-05	1.00e-02
ala_L[e]	-369.29	6.92	-56.56	-99.82	-54.87	1.00e-05	1.00e-02
ala_L[c]	-369.29	6.92	-64.86	-108.12	-63.17	1.00e-05	1.00e-02
asn_L[c]	-526.21	13.00	-178.29	-233.47	-164.68	1.00e-05	1.00e-02
asn_L[e]	-526.21	13.00	-168.81	-223.98	-155.20	1.00e-05	1.00e-02
cys_L[c]	-339.02	32.16	-34.63	-127.36	16.52	1.00e-05	1.00e-02
cys_L[e]	-339.02	32.16	-26.36	-119.08	24.80	1.00e-05	1.00e-02
ala_D[e]	-369.27	7.11	-56.55	-100.18	-54.49	1.00e-05	1.00e-02
ala_D[c]	-369.27	7.11	-64.85	-108.48	-62.79	1.00e-05	1.00e-02
gln_L[c]	-528.60	12.60	-93.70	-148.09	-80.87	1.00e-05	1.00e-02
gln_L[e]	-528.60	12.60	-81.84	-136.23	-69.01	1.00e-05	1.00e-02
gly[c]	-377.15	7.47	-159.73	-204.06	-156.96	1.00e-05	1.00e-02
gly[e]	-377.15	7.47	-153.82	-198.15	-151.05	1.00e-05	1.00e-02
ser_L[c]	-516.73	7.20	-212.36	-256.17	-210.12	1.00e-05	1.00e-02
ser_L[e]	-516.73	7.20	-204.10	-247.90	-201.86	1.00e-05	1.00e-02
thr_L[c]	-528.34	7.77	-136.98	-181.91	-133.62	1.00e-05	1.00e-02
thr_L[e]	-528.34	7.77	-126.34	-171.26	-122.98	1.00e-05	1.00e-02
12ppd_R[c]	-332.34	5.17	15.60	-24.21	13.85	1.00e-05	1.00e-02
lald_D[c]	-285.38	4.76	-24.42	-63.44	-26.97	1.00e-05	1.00e-02
12ppd_S[c]	-332.34	5.17	15.60	-24.21	13.85	1.00e-05	1.00e-02
lald_L[c]	-298.83	5.24	-37.87	-77.84	-39.47	1.00e-05	1.00e-02
etoh[c]	-181.79	6.92	79.16	35.90	80.86	1.00e-05	1.00e-02
id3acald[c]	128.76	21.89	520.20	447.59	551.24	1.00e-05	1.00e-02
ind3ac[c]	-113.01	32.48	234.92	141.57	286.71	1.00e-05	1.00e-02
id3acald[m]	128.76	21.89	562.95	490.35	593.99	1.00e-05	1.00e-02
ind3ac[m]	-113.01	32.48	272.93	179.58	324.72	1.00e-05	1.00e-02
pristanal[c]	-32.25	31.20	1620.46	1529.62	1669.74	1.00e-05	1.00e-02
prist[c]	-274.03	38.70	1335.17	1229.62	1399.16	1.00e-05	1.00e-02
aldstrn[c]	-1760.52	250713.28	-542.73	-491970.44	490843.42	1.00e-05	1.00e-02
aldstrn[e]	-1760.52	250713.28	-509.48	-491937.19	490876.67	1.00e-05	1.00e-02
aldstrn[m]	-1760.52	250713.28	-409.72	-491837.43	490976.42	1.00e-05	1.00e-02
dhap[c]	-1313.23	32.52	-1096.03	-1189.45	-1044.17	1.00e-05	1.00e-02
arachd[c]	83.59	47.20	1431.84	1309.63	1512.49	1.00e-05	1.00e-02
12HPET[c]	0.00	100000.00	1348.25	-194681.44	197336.38	1.00e-05	1.00e-02
15HPET[c]	0.00	100000.00	1348.26	-194681.43	197336.38	1.00e-05	1.00e-02
5HPET[c]	0.00	100000.00	1348.26	-194681.43	197336.39	1.00e-05	1.00e-02
leuktrA4[c]	37.06	50.52	1298.34	1169.63	1385.48	1.00e-05	1.00e-02
dhcholestancoa[x]	-4428.53	320713.51	-1214.02	-629842.18	627372.58	1.00e-05	1.00e-02
h2o[r]	-237.22	6.41	-150.24	-162.80	-137.68	1.00e+00	1.00e+00
o2[r]	16.40	32.16	16.40	-76.32	67.56	1.00e-05	1.00e-02
dhcholestancoa[r]	-4428.53	320713.51	-1123.52	-629751.69	627463.07	1.00e-05	1.00e-02
cholcoar[x]	-4604.50	320713.51	-1389.98	-630018.14	627196.61	1.00e-05	1.00e-02
cholcoar[r]	-4604.50	320713.51	-1299.49	-629927.65	627287.11	1.00e-05	1.00e-02
amuco[c]	-554.99	29.12	-294.33	-381.09	-249.13	1.00e-05	1.00e-02
amet[r]	-364.15	100000.00	636.15	-195393.55	196624.27	1.00e-05	1.00e-02
amet[m]	-364.15	100000.00	745.26	-195284.43	196733.39	1.00e-05	1.00e-02
ahcys[m]	-318.42	47.08	646.30	524.33	726.70	1.00e-05	1.00e-02
imp[c]	-1231.45	34.05	-753.31	-849.73	-698.45	1.00e-05	1.00e-02
cgly[e]	-518.23	32.85	-71.52	-165.60	-19.00	1.00e-05	1.00e-02
amp[x]	-1039.99	33.83	-532.75	-628.75	-478.32	1.00e-05	1.00e-02
amp[r]	-1039.99	33.83	-518.36	-614.35	-463.92	1.00e-05	1.00e-02
strch1[e]	-7580.45	77.65	-2576.29	-2758.18	-2435.97	1.00e-05	1.00e-02
glc_D[e]	-914.84	5.61	-378.68	-419.36	-379.56	1.00e-05	1.00e-02
strch2[e]	-2254.30	17.50	-824.54	-888.52	-802.12	1.00e-05	1.00e-02
glygn2[e]	0.00	100000.00	4959.48	-191070.21	200947.61	1.00e-05	1.00e-02
glygn4[e]	0.00	100000.00	1385.08	-194644.61	197373.20	1.00e-05	1.00e-02
andrstrnglc[c]	-2243.50	250713.28	-590.79	-492018.50	490795.36	1.00e-05	1.00e-02
andrstrnglc[e]	-2243.50	250713.28	-545.66	-491973.37	490840.49	1.00e-05	1.00e-02
andrstrnglc[r]	-2243.50	250713.28	-590.79	-492018.50	490795.36	1.00e-05	1.00e-02
andrstrn[e]	-1397.84	250713.28	-57.44	-491485.15	491328.71	1.00e-05	1.00e-02
andrstrn[c]	-1397.84	250713.28	-93.06	-491520.77	491293.08	1.00e-05	1.00e-02
andrstrn[r]	-1397.84	250713.28	-93.06	-491520.77	491293.08	1.00e-05	1.00e-02
antipyrene[e]	0.00	100000.00	536.16	-195493.53	196524.28	1.00e-05	1.00e-02
antipyrene[c]	0.00	100000.00	521.91	-195507.78	196510.03	1.00e-05	1.00e-02
2aobut[m]	-499.34	7.10	-167.82	-211.42	-165.79	1.00e-05	1.00e-02
msa[m]	-468.91	25.20	-324.18	-403.26	-286.67	1.00e-05	1.00e-02
ala_B[m]	-361.15	7.22	-23.47	-67.31	-21.20	1.00e-05	1.00e-02
apnnox[e]	-867.67	181265.40	-152.79	-355462.65	355115.51	1.00e-05	1.00e-02
apnnox[c]	-867.67	181265.40	-171.79	-355481.65	355096.51	1.00e-05	1.00e-02
apoC[c]	0.00	100000.00	43.49	-195986.20	196031.62	1.00e-05	1.00e-02
lys_L[c]	-334.50	100000.00	317.86	-195711.83	196305.99	1.00e-05	1.00e-02
apoC_Lys[c]	0.00	100000.00	565.40	-195464.29	196553.53	1.00e-05	1.00e-02
apoC[m]	0.00	100000.00	48.24	-195981.45	196036.37	1.00e-05	1.00e-02
lys_L[m]	-334.50	100000.00	388.98	-195640.71	196377.11	1.00e-05	1.00e-02
apoC_Lys[m]	0.00	100000.00	627.15	-195402.53	196615.28	1.00e-05	1.00e-02
apoC_Lys_btn[c]	0.00	100000.00	1174.30	-194855.39	197162.42	1.00e-05	1.00e-02
biocyt[c]	-1069.50	103509.84	147.79	-202761.18	203015.20	1.00e-05	1.00e-02
apoC_Lys_btn[m]	0.00	100000.00	1302.55	-194727.14	197290.68	1.00e-05	1.00e-02
biocyt[m]	-1069.50	103509.84	281.09	-202627.89	203148.50	1.00e-05	1.00e-02
appnn[e]	-552.98	125356.64	161.90	-245566.80	245849.04	1.00e-05	1.00e-02
appnn[c]	-552.98	125356.64	142.90	-245585.80	245830.04	1.00e-05	1.00e-02
